Site,Spp_name,Max_Height,Stem_count
E,Carissa Bispinosa,0.5,3
E,Dichrostachys Cinerea,0.25,11
E,Grewia Decomovulata,0.35,5
E,Vachellia Nilotica,0.8,3
E,Combretum Apiculatum,0.35,3
E,Vachellia Gerrardii,0.25,2
E,Tarchonanthus Camphoratus,0.7,3
E,Tarchonanthus Camphoratus,0.5,3
E,Cassia Abbreviata,0.9,2
E,Commiphora Africana,0.4,1
E,Zanthoxylum Capense,0.2,4
E,Ormocarpum Trichocarpum,0.1,8
E,Zanthoxylum Capense,0.4,8
E,Flacourtia Indica,0.2,15
E,Commiphora Africana,0.1,5
E,Combretum Apiculatum,0.35,5
E,Commiphora Africana,0.85,2
E,Ormocarpum Trichocarpum,0.15,5
E,Zanthoxylum Capense,0.7,5
E,Flacourtia Indica,0.7,1
E,Euclea Divinorum,0.35,9
E,Dichrostachys Cinerea,0.7,9
E,Vachellia Karroo,0.2,12
E,Flacourtia Indica,0.6,6
E,Flacourtia Indica,0.4,9
E,Grewia Monticola,0.2,1
E,Combretum Zeyheri,0.45,1
E,Pappea Capensis,0.2,7
E,Vachellia Gerrardii,0.6,1
E,Grewia Monticola,0.6,6
E,Maclura Africana,0.2,6
E,Flacourtia Indica,0.25,8
E,Euclea Divinorum,0.25,8
E,Flacourtia Indica,0.8,4
E,Zanthoxylum Capense,0.5,2
E,Dombeya Rotundifolia,1,1
E,Vachellia Gerrardii,0.9,3
E,Ziziphus Mucronata,0.4,1
E,Gymnosporia Senegalensis,0.7,2
E,Vachellia Gerrardii,0.65,1
E,Boscia Angustifolia,0.6,2
E,Dichrostachys Cinerea,2.4,4
E,Dichrostachys Cinerea,2.4,5
E,Dichrostachys Cinerea,2.4,1
E,Vachellia Gerrardii,2.5,2
E,Ziziphus Mucronata,1,4
E,Terminalia Sericea,4,6
E,Combretum Hereroense,1.5,2
E,Terminalia Prunioides,4.5,1
E,Vachellia Gerrardii,3,2
E,Ziziphus Mucronata,1.8,4
E,Combretum Apiculatum,3.3,1
E,Combretum Apiculatum,3.3,2
E,Combretum Hereroense,1.6,1
E,Combretum Hereroense,1.6,3
E,Combretum Hereroense,1,5
E,Combretum Hereroense,1.7,1
E,Combretum Hereroense,1.7,6
E,Combretum Hereroense,3.5,5
E,Allophylus Africanus,2.7,7
E,Ormocarpum Trichocarpum,2.5,1
E,Vachellia Gerrardii,3.7,1
E,Combretum Hereroense,2.8,2
E,Fluegga Virosa,1.1,1
E,Terminalia Sericea,2,3
E,Peltophorum Africanum,1.4,2
E,Dichrostachys Cinerea,1.7,4
E,Dichrostachys Cinerea,3.4,9
E,Combretum Apiculatum,2.7,7
E,Combretum Apiculatum,2.7,2
E,Combretum Hereroense,1.3,7
E,Vachellia Nilotica,1.1,4
E,Terminalia Sericea,1.2,1
E,Combretum Apiculatum,2.1,3
E,Combretum Hereroense,1.5,3
E,Terminalia Sericea,1,2
E,Terminalia Sericea,1,4
E,Vachellia Gerrardii,2,2
E,Combretum Apiculatum,5,3
E,Peltophorum Africanum,3.2,2
E,Combretum Hereroense,2.2,2
E,Ximenia Caffra,2,1
E,Gymnosporia Senegalensis,3,3
E,Euclea Divinorum,3,8
E,Ziziphus Mucronata,1,7
E,Grewia Monticola,2,2
E,Grewia Monticola,3,4
E,Ormocarpum Trichocarpum,1.5,1
E,Ziziphus Mucronata,3.5,1
E,Gardenia Spathulifolia,1.7,6
E,Vachellia Nilotica,3.2,2
E,Fluegga Virosa,1.2,4
E,Fluegga Virosa,1.2,2
E,Euclea Divinorum,4.3,10
E,Terminalia Prunioides,1.3,1
E,Fluegga Virosa,2.3,2
E,Gymnosporia Senegalensis,1.2,2
E,Allophylus Africanus,4,1
E,Dichrostachys Cinerea,3.2,1
E,Flacourtia Indica,2.5,2
E,Allophylus Africanus,1.5,1
E,Vachellia Karroo,0.5,3
E,Peltophorum Africanum,0.35,2
E,Terminalia Sericea,0.35,3
E,Combretum Hereroense,0.2,1
E,Peltophorum Africanum,0.3,7
E,Combretum Hereroense,0.2,3
E,Combretum Hereroense,0.85,10
E,Combretum Hereroense,0.85,5
E,Combretum Hereroense,0.4,8
E,Combretum Apiculatum,0.7,3
E,Combretum Apiculatum,0.15,5
E,Combretum Hereroense,0.2,4
E,Allophylus Africanus,0.25,5
E,Grewia Decomovulata,0.6,5
E,Gardenia Spathulifolia,0.25,6
E,Fluegga Virosa,0.6,3
E,Peltophorum Africanum,0.15,2
E,Ziziphus Mucronata,0.8,9
E,Combretum Apiculatum,0.2,6
E,Combretum Apiculatum,0.2,2
E,Dombeya Rotundifolia,0.5,2
E,Vachellia Nilotica,0.7,8
E,Ziziphus Mucronata,0.35,5
E,Combretum Hereroense,0.6,6
E,Dichrostachys Cinerea,0.15,7
E,Gardenia Spathulifolia,0.3,12
E,Strychnos Spinosa,0.3,4
E,Combretum Hereroense,0.1,2
E,Peltophorum Africanum,0.1,1
E,Albizia Harveyi,0.3,5
E,Fluegga Virosa,0.7,3
E,Vachellia Gerrardii,0.93,6
E,Vachellia Nilotica,0.4,8
E,Fluegga Virosa,0.7,6
E,Vachellia Nilotica,0.9,3
E,Vachellia Nilotica,0.95,7
E,Peltophorum Africanum,0.35,6
E,Combretum Apiculatum,0.7,4
E,Combretum Apiculatum,0.25,6
E,Vachellia Nilotica,0.7,10
E,Combretum Hereroense,0.2,7
E,Combretum Hereroense,0.4,10
E,Vachellia Nilotica,0.2,3
E,Combretum Hereroense,0.6,4
E,Combretum Apiculatum,0.1,2
E,Vachellia Nilotica,0.5,3
E,Combretum Hereroense,0.27,4
E,Vachellia Karroo,0.3,5
E,Vachellia Nilotica,0.5,6
E,Fluegga Virosa,0.5,3
E,Peltophorum Africanum,0.4,7
E,Peltophorum Africanum,0.35,4
E,Vachellia Gerrardii,0.5,9
E,Fluegga Virosa,0.9,5
E,Vachellia Gerrardii,0.75,9
E,Vachellia Gerrardii,0.4,5
E,Combretum Hereroense,0.3,10
E,Ziziphus Mucronata,0.35,6
E,Maclura Africana,0.35,5
E,Vachellia Nilotica,0.7,1
E,Ziziphus Mucronata,0.4,2
E,Combretum Apiculatum,0.26,3
E,Combretum Apiculatum,0.26,5
E,Grewia Decomovulata,0.8,10
E,Dichrostachys Cinerea,0.75,3
E,Gymnosporia Senegalensis,0.4,8
E,Gymnosporia Senegalensis,0.2,5
E,Ziziphus Mucronata,0.25,6
E,Combretum Apiculatum,0.15,4
E,Gymnosporia Senegalensis,0.7,4
E,Fluegga Virosa,0.3,6
E,Grewia Monticola,0.5,4
E,Albizia Harveyi,0.35,4
E,Euclea Divinorum,0.6,3
E,Fluegga Virosa,0.3,3
E,Flacourtia Indica,0.6,3
E,Peltophorum Africanum,0.6,3
E,Ziziphus Mucronata,0.65,15
E,Ximenia Caffra,0.4,6
E,Vachellia Karroo,0.5,4
E,Vachellia Karroo,0.5,10
E,Boscia Angustifolia,0.5,8
E,Combretum Zeyheri,0.35,5
E,Flacourtia Indica,0.35,4
E,Flacourtia Indica,1.3,4
E,Pappea Capensis,1,10
E,Albizia Harveyi,0.2,7
E,Fluegga Virosa,0.3,2
E,Boscia Angustifolia,0.6,8
E,Fluegga Virosa,0.35,3
E,Ormocarpum Trichocarpum,0.45,5
E,Combretum Apiculatum,0.45,3
E,Vachellia Karroo,0.9,4
E,Carissa Bispinosa,0.6,6
E,Allophylus Africanus,0.8,4
E,Gymnosporia Senegalensis,0.6,5
E,Peltophorum Africanum,1,11
E,Ziziphus Mucronata,1.5,4
E,Combretum Hereroense,3,2
E,Peltophorum Africanum,5,1
E,Vachellia Gerrardii,4,1
E,Combretum Apiculatum,3.1,1
E,Vachellia Karroo,5,1
E,Peltophorum Africanum,1,6
E,Fluegga Virosa,2.7,3
E,Allophylus Africanus,1.5,19
E,Dichrostachys Cinerea,3,9
E,Vachellia Nilotica,2.5,1
E,Combretum Apiculatum,4.1,1
E,Dichrostachys Cinerea,2.5,11
E,Vachellia Karroo,1.5,3
E,Vachellia Karroo,2,1
E,Grewia Decomovulata,1.5,11
E,Ziziphus Mucronata,1.5,6
E,Fluegga Virosa,3.5,14
E,Flacourtia Indica,1,7
E,Dichrostachys Cinerea,4,9
E,Boscia Angustifolia,1.8,3
E,Ormocarpum Trichocarpum,1.8,1
E,Euclea Divinorum,4.6,1
E,Allophylus Africanus,1.3,2
E,Albizia Harveyi,1.5,2
E,Peltophorum Africanum,0.7,6
E,Albizia Harveyi,0.65,6
E,Albizia Harveyi,0.8,5
E,Albizia Harveyi,0.6,10
E,Albizia Harveyi,0.4,2
E,Vachellia Gerrardii,0.6,6
E,Gardenia Spathulifolia,0.2,9
E,Albizia Harveyi,0.65,3
E,Euclea Divinorum,0.2,5
E,Vachellia Nilotica,0.1,3
E,Grewia Monticola,0.55,1
E,Albizia Harveyi,0.35,1
E,Dichrostachys Cinerea,0.45,3
E,Grewia Decomovulata,0.3,15
E,Commiphora Africana,0.9,2
E,Vachellia Nilotica,0.98,8
E,Grewia Monticola,0.25,15
E,Grewia Decomovulata,0.25,12
E,Vachellia Nilotica,0.3,15
E,Vachellia Nilotica,0.7,5
E,Albizia Harveyi,0.3,10
E,Albizia Harveyi,0.65,8
E,Fluegga Virosa,0.8,7
E,Albizia Harveyi,0.65,7
E,Cassia Abbreviata,0.3,4
E,Grewia Decomovulata,0.7,8
E,Boscia Angustifolia,0.35,7
E,Maclura Africana,0.25,16
E,Dichrostachys Cinerea,0.9,5
E,Vachellia Gerrardii,0.35,5
E,Vachellia Nilotica,0.25,4
E,Euclea Divinorum,0.7,5
E,Boscia Angustifolia,0.85,5
E,Vachellia Karroo,0.6,1
E,Vachellia Karroo,0.2,2
E,Flacourtia Indica,0.15,1
E,Vachellia Karroo,0.5,5
E,Allophylus Africanus,0.8,8
E,Vachellia Karroo,0.3,4
E,Euclea Divinorum,0.55,1
E,Allophylus Africanus,4.5,1
E,Fluegga Virosa,1.5,11
E,Fluegga Virosa,1.5,7
E,Fluegga Virosa,2.1,1
E,Fluegga Virosa,2.1,23
E,Fluegga Virosa,3,5
E,Vachellia Nilotica,2,7
E,Peltophorum Africanum,4,5
E,Terminalia Sericea,3.4,1
E,Combretum Hereroense,3.3,2
E,Dichrostachys Cinerea,2,6
E,Vachellia Gerrardii,1,15
E,Vachellia Gerrardii,1.1,1
E,Berchemia Zeyheri,2,13
E,Ziziphus Mucronata,2.7,2
E,Peltophorum Africanum,4.3,1
E,Terminalia Sericea,4,1
E,Vachellia Gerrardii,5.5,1
E,Allophylus Africanus,2,6
E,Combretum Hereroense,1.7,2
E,Vachellia Gerrardii,1.1,2
E,Boscia Angustifolia,1.1,3
E,Fluegga Virosa,1.8,7
E,Allophylus Africanus,3,11
E,Gymnosporia Senegalensis,2.1,1
E,Grewia Decomovulata,2.5,9
E,Ziziphus Mucronata,1.1,1
E,Fluegga Virosa,1.8,5
E,Combretum Molle,2,3
E,Combretum Hereroense,2.5,1
E,Peltophorum Africanum,1.8,7
E,Ziziphus Mucronata,1.3,2
E,Combretum Apiculatum,1.3,1
E,Dichrostachys Cinerea,2.5,5
E,Carissa Bispinosa,1,3
E,Euclea Divinorum,4.3,18
E,Peltophorum Africanum,1.7,8
E,Terminalia Sericea,1.6,1
E,Allophylus Africanus,1.3,6
E,Terminalia Sericea,1.5,5
E,Peltophorum Africanum,0.6,5
E,Albizia Harveyi,0.5,4
E,Euclea Divinorum,0.5,4
E,Vachellia Gerrardii,0.6,18
E,Ximenia Caffra,0.2,5
E,Ziziphus Mucronata,0.4,4
E,Ziziphus Mucronata,0.2,6
E,Vachellia Gerrardii,0.8,3
E,Vachellia Nilotica,0.8,12
E,Combretum Apiculatum,0.5,5
E,Combretum Hereroense,0.25,1
E,Albizia Harveyi,2,1
E,Ormocarpum Trichocarpum,0.85,2
E,Vachellia Nilotica,0.7,13
E,Vachellia Nilotica,0.4,11
E,Grewia Decomovulata,0.4,7
E,Terminalia Sericea,0.3,6
E,Vachellia Karroo,0.5,11
E,Peltophorum Africanum,0.85,8
E,Vachellia Nilotica,0.8,6
E,Vachellia Nilotica,0.3,10
E,Vachellia Karroo,0.35,7
E,Vachellia Nilotica,0.25,6
E,Vachellia Gerrardii,0.2,7
E,Combretum Hereroense,0.6,10
E,Vachellia Gerrardii,0.3,15
E,Combretum Hereroense,0.2,2
E,Boscia Angustifolia,0.2,8
E,Ziziphus Mucronata,0.85,2
E,Vachellia Karroo,0.8,3
E,Vachellia Karroo,0.2,3
E,Flacourtia Indica,0.7,5
E,Boscia Angustifolia,0.45,4
E,Boscia Angustifolia,0.9,5
E,Boscia Angustifolia,0.6,3
E,Ziziphus Mucronata,0.65,3
E,Fluegga Virosa,0.4,5
E,Vachellia Karroo,0.6,8
E,Peltophorum Africanum,0.4,2
E,Dichrostachys Cinerea,1.1,3
E,Peltophorum Africanum,0.15,6
E,Combretum Apiculatum,0.2,1
E,Gymnosporia Senegalensis,0.2,7
E,Boscia Angustifolia,0.25,9
E,Ziziphus Mucronata,0.2,1
E,Terminalia Sericea,0.25,3
E,Grewia Decomovulata,0.15,1
E,Boscia Angustifolia,0.25,5
E,Combretum Hereroense,0.45,4
E,Gymnosporia Senegalensis,0.15,5
E,Gymnosporia Senegalensis,0.7,3
E,Vachellia Nilotica,0.45,5
E,Vachellia Karroo,0.35,2
E,Ziziphus Mucronata,0.15,3
E,Terminalia Sericea,0.9,2
E,Combretum Hereroense,0.4,7
E,Ziziphus Mucronata,0.45,2
E,Vachellia Nilotica,0.2,1
E,Vachellia Gerrardii,0.25,1
E,Vachellia Gerrardii,0.15,3
E,Euclea Divinorum,0.35,5
E,Euclea Divinorum,4,6
E,Fluegga Virosa,4,9
E,Euclea Divinorum,3.3,7
E,Euclea Divinorum,1,5
E,Dichrostachys Cinerea,4,12
E,Boscia Angustifolia,2,5
E,Boscia Angustifolia,1.5,2
E,Flacourtia Indica,1,2
E,Ormocarpum Trichocarpum,2,1
E,Diospyros Lycioides,3.5,3
E,Albizia Harveyi,4,1
E,Ormocarpum Trichocarpum,1.7,2
E,Gymnosporia Senegalensis,1.7,4
E,Fluegga Virosa,2.1,4
E,Grewia Decomovulata,1.7,11
E,Gymnosporia Senegalensis,1.1,1
E,Vachellia Nilotica,4.5,2
E,Vachellia Nilotica,4.2,1
E,Dichrostachys Cinerea,2.5,9
E,Vachellia Gerrardii,6,1
E,Ziziphus Mucronata,2,4
E,Vachellia Nilotica,1.3,8
E,Peltophorum Africanum,2,14
E,Peltophorum Africanum,2,10
E,Gymnosporia Senegalensis,2.5,4
E,Carissa Bispinosa,1.7,7
E,Dichrostachys Cinerea,1.7,1
E,Ziziphus Mucronata,1.4,2
E,Euclea Divinorum,3.5,4
E,Ziziphus Mucronata,1.3,1
E,Vachellia Gerrardii,0.9,15
E,Ziziphus Mucronata,0.45,6
E,Allophylus Africanus,0.6,2
E,Dichrostachys Cinerea,0.45,5
E,Combretum Hereroense,0.9,5
E,Gardenia Spathulifolia,0.45,13
E,Peltophorum Africanum,0.5,7
E,Gardenia Spathulifolia,1,3
E,Vachellia Gerrardii,0.2,1
E,Flacourtia Indica,0.5,8
E,Terminalia Sericea,0.9,1
E,Grewia Monticola,0.45,3
E,Boscia Angustifolia,0.45,3
E,Grewia Decomovulata,0.25,2
E,Vachellia Gerrardii,0.5,6
E,Dombeya Rotundifolia,0.15,2
E,Boscia Angustifolia,0.25,7
E,Allophylus Africanus,0.3,8
E,Albizia Harveyi,1,9
E,Combretum Hereroense,0.32,4
E,Dombeya Rotundifolia,0.25,2
E,Fluegga Virosa,0.7,10
E,Euclea Divinorum,0.8,5
E,Combretum Apiculatum,0.23,1
E,Boscia Angustifolia,0.6,5
E,Ziziphus Mucronata,0.2,4
E,Ziziphus Mucronata,0.2,3
E,Flacourtia Indica,0.45,2
E,Boscia Angustifolia,0.1,5
E,Flacourtia Indica,0.4,5
E,Combretum Apiculatum,0.7,6
E,Commiphora Africana,0.15,3
E,Diospyros Lycioides,0.25,2
E,Zanthoxylum Capense,0.5,4
E,Carissa Bispinosa,0.5,5
E,Ziziphus Mucronata,0.15,2
E,Euclea Divinorum,0.85,2
E,Dichrostachys Cinerea,0.98,3
F,Dichrostachys Cinerea,3,1
F,Ziziphus Mucronata,5,2
F,Euclea Divinorum,1.5,5
F,Combretum Molle,5,1
F,Combretum Molle,2,1
F,Vachellia Nilotica,5.3,1
F,Combretum Imberbe,5.3,1
F,Commiphora Africana,4.1,1
F,Commiphora Africana,3.2,1
F,Combretum Apiculatum,4.2,1
F,Ziziphus Mucronata,1,2
F,Dichrostachys Cinerea,3.2,1
F,Combretum Apiculatum,2,2
F,Combretum Apiculatum,1.1,2
F,Dichrostachys Cinerea,0.25,3
F,Combretum Hereroense,3.5,1
F,Terminalia Sericea,4.5,1
F,Combretum Apiculatum,0.25,2
F,Dichrostachys Cinerea,2,1
F,Kirkia Acuminata,3,3
F,Vachellia Nilotica,0.17,3
F,Strychnos Spinosa,0.2,2
F,Ozoroa Insignis,0.5,3
F,Combretum Hereroense,3.2,1
F,Vachellia Nilotica,4.4,1
F,Combretum Apiculatum,3.2,1
F,Dichrostachys Cinerea,3.5,6
F,Combretum Apiculatum,0.3,3
F,Bolusanthus Speciosus,4.2,3
F,Peltophorum Africanum,2.8,4
F,Combretum Hereroense,2.6,1
F,Vachellia Nilotica,4.7,1
F,Vachellia Nilotica,4.9,1
F,Grewia Flavescens,0.9,5
F,Combretum Hereroense,0.9,3
F,Combretum Apiculatum,4.4,1
F,Dichrostachys Cinerea,4,4
F,Dichrostachys Cinerea,0.65,4
F,Senegalia Ataxacantha,1.2,1
F,Euclea Divinorum,1.3,4
F,Terminalia Sericea,0.5,2
F,Vachellia Nilotica,4.2,1
F,Dichrostachys Cinerea,3.5,2
F,Combretum Hereroense,4,2
F,Senegalia Rehmanniana,1.3,1
F,Dichrostachys Cinerea,2.5,4
F,Combretum Hereroense,2,2
F,Combretum Molle,3.2,1
F,Euclea Divinorum,2,4
F,Terminalia Sericea,0.7,4
F,Senegalia Ataxacantha,0.3,3
F,Combretum Hereroense,2.7,2
F,Fluegga Virosa,0.7,2
F,Dichrostachys Cinerea,4.2,2
F,Combretum Apiculatum,2.8,2
F,Combretum Hereroense,4.4,2
F,Vachellia Nilotica,2.7,1
F,Terminalia Sericea,0.7,2
F,Lannea Discolor,1.2,1
F,Vachellia Nilotica,4,1
F,Terminalia Sericea,4.4,1
F,Combretum Hereroense,4.4,1
F,Combretum Imberbe,3.8,2
F,Ochna Serrulata,0.25,2
F,Combretum Hereroense,3.2,2
F,Dichrostachys Cinerea,1.8,1
F,Dichrostachys Cinerea,0.2,2
F,Combretum Hereroense,2.8,1
F,Terminalia Sericea,4,1
F,Euclea Divinorum,3,2
F,Vachellia Karroo,0.26,1
F,Combretum Imberbe,2,1
F,Vachellia Nilotica,5,1
F,Combretum Apiculatum,0.8,3
F,Colophospermum Mopane,4.5,1
F,Vachellia Nilotica,2.6,1
F,Combretum Apiculatum,1.3,1
F,Grewia Flavescens,0.8,2
F,Steganotaenia Araliacea,0.3,1
F,Combretum Imberbe,4,1
F,Combretum Imberbe,4.5,1
F,Terminalia Sericea,2.2,1
F,Euclea Divinorum,1.4,3
F,Terminalia Sericea,5.2,1
F,Combretum Apiculatum,5.2,2
F,Dichrostachys Cinerea,0.3,2
F,Terminalia Sericea,3.5,1
F,Terminalia Sericea,5,1
F,Dichrostachys Cinerea,4.5,1
F,Dichrostachys Cinerea,3.5,1
F,Combretum Hereroense,0.5,2
F,Dichrostachys Cinerea,1,4
F,Dichrostachys Cinerea,1.8,3
F,Colophospermum Mopane,1,3
F,Gardenia Spathulifolia,5.4,2
F,Gardenia Spathulifolia,2,2
F,Combretum Apiculatum,2.3,1
F,Peltophorum Africanum,0.6,4
F,Colophospermum Mopane,3,1
F,Combretum Imberbe,3.8,3
F,Terminalia Sericea,0.8,3
F,Euclea Divinorum,1,3
F,Euclea Divinorum,1.4,2
F,Euclea Divinorum,5,1
F,Vachellia Nilotica,4.5,1
F,Combretum Imberbe,6,1
F,Combretum Imberbe,3,1
F,Vachellia Nilotica,2,1
F,Combretum Imberbe,2,2
F,Terminalia Sericea,5.3,1
F,Terminalia Sericea,4.2,1
F,Combretum Imberbe,4.4,1
F,Combretum Molle,5.5,1
F,Combretum Hereroense,5.2,1
F,Ziziphus Mucronata,5,1
F,Terminalia Sericea,3.5,2
F,Terminalia Prunioides,4,2
F,Dichrostachys Cinerea,3,2
F,Colophospermum Mopane,3.2,1
F,Euclea Divinorum,3.4,5
F,Grewia Monticola,2.8,4
F,Grewia Decomovulata,2.8,3
F,Combretum Imberbe,2.5,1
F,Terminalia Sericea,3.2,2
F,Combretum Imberbe,5.5,1
F,Vachellia Nilotica,4.3,1
F,Terminalia Sericea,2,4
F,Vachellia Nilotica,2.5,1
F,Ziziphus Mucronata,4.2,2
F,Vachellia Nilotica,3.6,1
F,Vachellia Nilotica,3.2,1
F,Euclea Divinorum,2.8,5
F,Combretum Imberbe,1.5,3
F,Colophospermum Mopane,4,1
F,Terminalia Sericea,3,1
F,Bolusanthus Speciosus,1.5,1
F,Terminalia Sericea,4.8,1
F,Dichrostachys Cinerea,4,1
F,Combretum Hereroense,5,1
F,Dichrostachys Cinerea,3.8,3
F,Combretum Hereroense,4.2,1
F,Terminalia Sericea,2.5,1
F,Terminalia Sericea,2,1
F,Terminalia Sericea,6,1
F,Combretum Hereroense,2.5,1
F,Ziziphus Mucronata,6,2
F,Combretum Imberbe,5,2
F,Terminalia Sericea,4,2
F,Combretum Apiculatum,1.4,2
F,Senegalia Nigrescens,1.3,2
F,Combretum Apiculatum,2.5,1
F,Terminalia Sericea,3.3,1
F,Dichrostachys Cinerea,2.3,1
F,Colophospermum Mopane,2.3,1
F,Combretum Hereroense,3.4,2
F,Combretum Molle,2.2,2
F,Senegalia Rehmanniana,2.8,1
F,Ziziphus Mucronata,3,1
F,Ziziphus Mucronata,2.7,1
F,Dichrostachys Cinerea,4.5,2
F,Colophospermum Mopane,1.5,1
F,Dichrostachys Cinerea,2.1,4
F,Terminalia Sericea,4.3,1
F,Combretum Hereroense,3.3,1
F,Dichrostachys Cinerea,3.2,2
F,Kirkia Acuminata,2.5,1
F,Vachellia Nilotica,6.5,1
F,Lannea Discolor,4,1
F,Grewia Decomovulata,2,1
F,Bolusanthus Speciosus,1.2,1
F,Combretum Hereroense,1.3,1
F,Combretum Apiculatum,4.5,1
F,Combretum Hereroense,6,2
F,Kirkia Acuminata,4.3,2
F,Kirkia Acuminata,4.5,1
F,Terminalia Prunioides,4,3
F,Combretum Hereroense,4,2
F,Vachellia Karroo,3,1
F,Colophospermum Mopane,3.3,1
F,Vachellia Nilotica,1.3,1
F,Grewia Decomovulata,1.2,1
F,Dichrostachys Cinerea,1.1,4
F,Combretum Hereroense,4.5,1
F,Kirkia Acuminata,4.1,2
F,Allophylus Africanus,3,4
F,Combretum Hereroense,4,1
F,Terminalia Sericea,2,2
F,Grewia Decomovulata,1.8,9
F,Vachellia Nilotica,3.5,3
F,Vachellia Nilotica,5.5,2
F,Ziziphus Mucronata,6,1
F,Combretum Apiculatum,4,1
F,Euclea Divinorum,2.5,2
F,Vachellia Gerrardii,1.5,1
F,Vachellia Nilotica,5,2
F,Terminalia Sericea,6.3,1
F,Allophylus Africanus,2.5,2
F,Vachellia Nilotica,3.5,1
F,Allophylus Africanus,4,4
F,Allophylus Africanus,2.8,3
F,Kirkia Acuminata,6.4,1
F,Vachellia Nilotica,6,1
F,Peltophorum Africanum,2.2,2
F,Combretum Hereroense,3,1
F,Vachellia Nilotica,3,1
F,Dichrostachys Cinerea,2.7,1
F,Combretum Apiculatum,1.2,1
F,Colophospermum Mopane,1,1
F,Grewia Monticola,1,4
F,Combretum Apiculatum,1,4
F,Terminalia Sericea,1,3
F,Peltophorum Africanum,1,2
F,Dichrostachys Cinerea,0.6,2
F,Senegalia Ataxacantha,0.7,2
F,Fluegga Virosa,0.65,3
F,Vachellia Nilotica,0.3,3
F,Senegalia Ataxacantha,1,2
F,Dichrostachys Cinerea,0.2,3
F,Combretum Hereroense,0.25,2
F,Vachellia Nilotica,0.6,4
F,Vachellia Nilotica,0.6,3
F,Vachellia Karroo,0.2,3
F,Dichrostachys Cinerea,0.8,4
F,Combretum Hereroense,0.55,3
F,Azanza Garckeana,0.6,2
F,Lippia Javanica,0.85,3
F,Ziziphus Mucronata,0.7,3
F,Grewia Flavescens,1,2
F,Strychnos Spinosa,0.65,3
F,Combretum Molle,1,3
F,Senegalia Ataxacantha,1,3
F,Gymnosporia Senegalensis,0.2,2
F,Terminalia Sericea,0.6,2
F,Combretum Apiculatum,0.9,4
F,Terminalia Prunioides,0.75,2
F,Grewia Monticola,0.25,2
F,Philenoptera Violacea,0.3,3
F,Boscia Angustifolia,0.85,1
F,Combretum Molle,8,1
F,Combretum Molle,7,2
F,Allophylus Africanus,2.3,3
F,Fluegga Virosa,2.3,11
F,Albizia Harveyi,3.5,1
F,Dichrostachys Cinerea,4,13
F,Combretum Apiculatum,1.1,6
F,Combretum Molle,1,2
F,Combretum Molle,1.4,6
F,Combretum Molle,1,4
F,Commiphora Africana,3,1
F,Combretum Molle,2,3
F,Vachellia Nilotica,1.6,2
F,Combretum Molle,1.8,4
F,Dichrostachys Cinerea,1.5,7
F,Dichrostachys Cinerea,3.5,7
F,Allophylus Africanus,1.4,1
F,Grewia Monticola,1.8,2
F,Combretum Molle,3,1
F,Dichrostachys Cinerea,1.4,4
F,Dichrostachys Cinerea,1.4,5
F,Combretum Molle,1,1
F,Combretum Zeyheri,1.5,3
F,Euclea Divinorum,1.3,9
F,Fluegga Virosa,1.4,4
F,Dichrostachys Cinerea,2,5
F,Dichrostachys Cinerea,2,4
F,Combretum Apiculatum,3.5,2
F,Combretum Apiculatum,3.5,1
F,Combretum Apiculatum,3,1
F,Dichrostachys Cinerea,3,3
F,Vachellia Nilotica,2.3,1
F,Combretum Molle,3,2
F,Vachellia Nilotica,3.5,2
F,Grewia Monticola,1.5,1
F,Grewia Decomovulata,2,7
F,Combretum Hereroense,1.5,2
F,Combretum Apiculatum,1,1
F,Grewia Flavescens,1.7,1
F,Combretum Molle,1.6,4
F,Combretum Apiculatum,1.5,1
F,Combretum Hereroense,1.5,1
F,Gymnosporia Senegalensis,3,1
F,Dalbergia Melanoxylon,4,1
F,Euclea Divinorum,4,1
F,Euclea Divinorum,2.8,6
F,Euclea Divinorum,2.8,10
F,Euclea Divinorum,2.8,7
F,Euclea Divinorum,2.8,2
F,Combretum Molle,4,3
F,Ziziphus Mucronata,2,2
F,Grewia Monticola,3.5,3
F,Ormocarpum Trichocarpum,2,1
F,Dalbergia Melanoxylon,1,1
F,Allophylus Africanus,1.1,8
F,Combretum Molle,2.3,4
F,Ziziphus Mucronata,1.5,1
F,Dichrostachys Cinerea,4,2
F,Dalbergia Melanoxylon,1.7,2
F,Combretum Molle,4,1
F,Dichrostachys Cinerea,3.5,11
F,Dalbergia Melanoxylon,3,1
F,Euclea Divinorum,3.5,1
F,Combretum Molle,2.5,2
F,Combretum Apiculatum,1,7
F,Combretum Molle,1.5,2
F,Combretum Molle,4.8,8
F,Dichrostachys Cinerea,4,6
F,Combretum Apiculatum,4.3,1
F,Combretum Molle,3.5,1
F,Combretum Molle,6,2
F,Combretum Molle,7,5
F,Combretum Molle,7,1
F,Vachellia Nilotica,0.6,7
F,Maclura Africana,0.4,15
F,Dichrostachys Cinerea,0.9,3
F,Maclura Africana,0.2,17
F,Colophospermum Mopane,0.9,4
F,Vachellia Nilotica,0.3,5
F,Ormocarpum Trichocarpum,0.25,1
F,Ziziphus Mucronata,0.3,6
F,Vachellia Nilotica,0.6,6
F,Ormocarpum Trichocarpum,0.8,3
F,Ormocarpum Trichocarpum,0.1,1
