Site,Plot,Subplot,Spp_name,Max_Height,Seedlings,Saplings,Trees
C,4,Z1,Grewia monticola,2.1,NA,NA,2.1
C,4,Z1,Pterocarpus rotundifolius,2,NA,NA,2
C,4,Z1,Ziziphus mucronata,2,NA,NA,2
C,4,Z1,Ziziphus mucronata,1.2,NA,1.2,NA
C,4,Z1,Dichrostachys cinerea,3,NA,NA,3
C,4,Z1,Dichrostachys cinerea,3,NA,NA,3
C,4,Z1,Dichrostachys cinerea,3,NA,NA,3
C,4,Z1,Senegalia rehmanniana,2.8,NA,NA,2.8
C,4,Z1,Ziziphus mucronata,2.2,NA,NA,2.2
C,4,Z1,Ziziphus mucronata,2.2,NA,NA,2.2
C,4,Z1,Ziziphus mucronata,2.2,NA,NA,2.2
C,4,Z1,Peltophorum africanum,3,NA,NA,3
C,4,Z1,Grewia monticola,1.7,NA,NA,1.7
C,4,Z1,Fluegga virosa,1.2,NA,1.2,NA
C,4,Z1,Allophylus africanus,1,NA,1,NA
C,4,Z1,Vachellia nilotica,2,NA,NA,2
C,4,Z1,Combretum hereroense,8,NA,NA,8
C,4,Z1,Combretum hereroense,4.2,NA,NA,4.2
C,4,Z1,Combretum hereroense,4.2,NA,NA,4.2
C,4,Z1,Ziziphus mucronata,4,NA,NA,4
C,4,Z1,Vachellia karroo,5,NA,NA,5
C,4,Z1,Vachellia karroo,3.4,NA,NA,3.4
C,4,Z1,Dichrostachys cinerea,1.9,NA,NA,1.9
C,4,Z1,Dichrostachys cinerea,1.9,NA,NA,1.9
C,4,Z1,Combretum hereroense,2.2,NA,NA,2.2
C,4,Z1,Terminalia sericea,2.2,NA,NA,2.2
C,4,Z1,Combretum hereroense,2,NA,NA,2
C,4,Z1,Combretum zeyheri,1.8,NA,NA,1.8
C,4,Z1,Combretum hereroense,1,NA,1,NA
C,4,Z1,Dichrostachys cinerea,1,NA,1,NA
C,4,Z1,Combretum zeyheri,7,NA,NA,7
C,4,Z1,Vachellia karroo,1.4,NA,1.4,NA
C,4,Z1,Gymnosporia senegalensis,1,NA,1,NA
C,4,Z1,Gymnosporia senegalensis,1,NA,1,NA
C,4,Z1,Gymnosporia senegalensis,1,NA,1,NA
C,4,Z1,Vachellia nilotica,2.6,NA,NA,2.6
C,4,Z1,Combretum molle,2,NA,NA,2
C,4,Z1,Albizia harveyi,1,NA,1,NA
C,4,Z1,Albizia harveyi,1,NA,1,NA
C,4,Z1,Terminalia sericea,1.6,NA,NA,1.6
C,4,Z1,Vachellia nilotica,2.3,NA,NA,2.3
C,4,Z1,Vachellia nilotica,4.2,NA,NA,4.2
C,4,Z1,Vachellia nilotica,4.2,NA,NA,4.2
C,4,Z1,Sclerocarya birrea,5,NA,NA,5
C,4,Z1,Combretum hereroense,5,NA,NA,5
C,4,Z1,Dichrostachys cinerea,3,NA,NA,3
C,4,Z1,Dichrostachys cinerea,3,NA,NA,3
C,4,Z1,Dichrostachys cinerea,3,NA,NA,3
C,4,Z1,Dichrostachys cinerea,3,NA,NA,3
C,4,Z1,Dichrostachys cinerea,3,NA,NA,3
C,4,Z1,Dichrostachys cinerea,3,NA,NA,3
C,4,Z1,Dichrostachys cinerea,3,NA,NA,3
C,4,Z1,Dichrostachys cinerea,3,NA,NA,3
C,4,Z1,Dichrostachys cinerea,3,NA,NA,3
C,4,Z1,Dichrostachys cinerea,3,NA,NA,3
C,4,Z1,Dichrostachys cinerea,3,NA,NA,3
C,4,Z1,Dichrostachys cinerea,3,NA,NA,3
C,4,Z1,Dichrostachys cinerea,3,NA,NA,3
C,4,Z1,Dichrostachys cinerea,3,NA,NA,3
C,4,Z1,Dichrostachys cinerea,3,NA,NA,3
C,4,Z1,Dichrostachys cinerea,3,NA,NA,3
C,4,Z1,Dichrostachys cinerea,3,NA,NA,3
C,4,Z1,Dichrostachys cinerea,3,NA,NA,3
C,4,Z1,Dichrostachys cinerea,3,NA,NA,3
C,4,Z1,Dichrostachys cinerea,3,NA,NA,3
C,4,Z1,Dichrostachys cinerea,3,NA,NA,3
C,4,Z1,Dichrostachys cinerea,3,NA,NA,3
C,4,Z1,Dichrostachys cinerea,3,NA,NA,3
C,4,Z1,Dichrostachys cinerea,3,NA,NA,3
C,4,Z1,Dichrostachys cinerea,3,NA,NA,3
C,4,Z1,Dichrostachys cinerea,3,NA,NA,3
C,4,Z1,Dichrostachys cinerea,3,NA,NA,3
C,4,Z1,Dichrostachys cinerea,3,NA,NA,3
C,4,Z1,Allophylus africanus,3,NA,NA,3
C,4,Z1,Vachellia nilotica,3,NA,NA,3
C,4,Z1,Combretum hereroense,1.4,NA,1.4,NA
C,4,Z1,Combretum hereroense,3.2,NA,NA,3.2
C,4,Z1,Euclea divinorum,2,NA,NA,2
C,4,Z1,Grewia monticola,2,NA,NA,2
C,4,Z1,Grewia decomovulata,3.9,NA,NA,3.9
C,4,Z1,Grewia decomovulata,3.9,NA,NA,3.9
C,4,Z1,Grewia monticola,1,NA,1,NA
C,4,Z1,Ziziphus mucronata,4,NA,NA,4
C,4,Z1,Ozoroa insignis,1,NA,1,NA
C,4,Z1,Combretum hereroense,3,NA,NA,3
C,4,Z1,Diospyros lycioides,1,NA,1,NA
C,4,Z1,Allophylus africanus,1,NA,1,NA
C,4,Z1,Dichrostachys cinerea,3,NA,NA,3
C,4,Z1,Dichrostachys cinerea,3,NA,NA,3
C,4,Z1,Dichrostachys cinerea,3,NA,NA,3
C,4,Z1,Dichrostachys cinerea,3,NA,NA,3
C,4,Z1,Dichrostachys cinerea,3,NA,NA,3
C,4,Z1,Dichrostachys cinerea,3,NA,NA,3
C,4,Z1,Dichrostachys cinerea,3,NA,NA,3
C,4,Z1,Dichrostachys cinerea,3,NA,NA,3
C,4,Z1,Dichrostachys cinerea,3,NA,NA,3
C,4,Z1,Albizia harveyi,1.6,NA,NA,1.6
C,4,Z1,Grewia monticola,2.6,NA,NA,2.6
C,4,Z1,Peltophorum africanum,2.2,NA,NA,2.2
C,4,Z1,Ziziphus mucronata,3,NA,NA,3
C,4,Z1,Terminalia sericea,5,NA,NA,5
C,4,Z1,Combretum zeyheri,1.8,NA,NA,1.8
C,4,Z1,Peltophorum africanum,1,NA,1,NA
C,4,Z1,Combretum zeyheri,4.5,NA,NA,4.5
C,4,Z1,Vachellia karroo,5,NA,NA,5
C,4,Z1,Peltophorum africanum,7.4,NA,NA,7.4
C,4,Z1,Peltophorum africanum,2.5,NA,NA,2.5
C,4,Z1,Combretum hereroense,5,NA,NA,5
C,4,Z1,Combretum zeyheri,4.6,NA,NA,4.6
C,4,Z1,Terminalia sericea,5.5,NA,NA,5.5
C,4,Z1,Terminalia sericea,5.5,NA,NA,5.5
C,4,Z1,Combretum hereroense,5,NA,NA,5
C,4,Z1,Dichrostachys cinerea,3,NA,NA,3
C,4,Z1,Dichrostachys cinerea,3,NA,NA,3
C,4,Z1,Dichrostachys cinerea,3,NA,NA,3
C,4,Z1,Dichrostachys cinerea,3,NA,NA,3
C,4,Z1,Dichrostachys cinerea,3,NA,NA,3
C,4,Z1,Dichrostachys cinerea,3,NA,NA,3
C,4,Z1,Dichrostachys cinerea,3,NA,NA,3
C,4,Z1,Ziziphus mucronata,5.5,NA,NA,5.5
C,4,Z1,Combretum hereroense,3.8,NA,NA,3.8
C,4,Z1,Vachellia karroo,2.6,NA,NA,2.6
C,4,Z1,Combretum zeyheri,2,NA,NA,2
C,4,Z1,Dichrostachys cinerea,4,NA,NA,4
C,4,Z1,Dichrostachys cinerea,4,NA,NA,4
C,4,Z1,Dichrostachys cinerea,4,NA,NA,4
C,4,Z1,Dichrostachys cinerea,4,NA,NA,4
C,4,Z1,Dichrostachys cinerea,4,NA,NA,4
C,4,Z1,Dichrostachys cinerea,4,NA,NA,4
C,4,Z1,Grewia monticola,2,NA,NA,2
C,4,Z1,Ziziphus mucronata,3.2,NA,NA,3.2
C,4,Z1,Ziziphus mucronata,3.2,NA,NA,3.2
C,4,Z1,Rhus lancea,4.2,NA,NA,4.2
C,4,Z1,Euclea divinorum,4,NA,NA,4
C,4,Z1,Peltophorum africanum,3.2,NA,NA,3.2
C,4,Z1,Ziziphus mucronata,4,NA,NA,4
C,4,Z1,Ziziphus mucronata,4,NA,NA,4
C,4,Z1,Ziziphus mucronata,4,NA,NA,4
C,4,Z1,Ziziphus mucronata,4,NA,NA,4
C,4,Z1,Ziziphus mucronata,4,NA,NA,4
C,4,Z1,Ziziphus mucronata,4,NA,NA,4
C,4,Z1,Grewia monticola,2.6,NA,NA,2.6
C,4,Z1,Grewia monticola,2.6,NA,NA,2.6
C,4,Z1,Grewia monticola,2.6,NA,NA,2.6
C,4,Z1,Grewia monticola,2.6,NA,NA,2.6
C,4,Z1,Grewia monticola,2.6,NA,NA,2.6
C,4,Z1,Fluegga virosa,3.6,NA,NA,3.6
C,4,Z1,Fluegga virosa,3,NA,NA,3
C,4,Z1,Dichrostachys cinerea,3,NA,NA,3
C,4,Z1,Dichrostachys cinerea,3,NA,NA,3
C,4,Z1,Dichrostachys cinerea,3,NA,NA,3
C,4,Z1,Dichrostachys cinerea,3,NA,NA,3
C,4,Z1,Dichrostachys cinerea,3,NA,NA,3
C,4,Z1,Dichrostachys cinerea,3,NA,NA,3
C,4,Z1,Dichrostachys cinerea,3,NA,NA,3
C,4,Z1,Dichrostachys cinerea,3,NA,NA,3
C,4,Z1,Dichrostachys cinerea,3,NA,NA,3
C,4,Z1,Dichrostachys cinerea,3,NA,NA,3
C,4,Z1,Dichrostachys cinerea,3,NA,NA,3
C,4,Z1,Dichrostachys cinerea,3,NA,NA,3
C,4,Z1,Dichrostachys cinerea,3,NA,NA,3
C,4,Z1,Dichrostachys cinerea,3,NA,NA,3
C,4,Z1,Dichrostachys cinerea,3,NA,NA,3
C,4,Z1,Dichrostachys cinerea,3,NA,NA,3
C,4,Z1,Dichrostachys cinerea,3,NA,NA,3
C,4,Z1,Dichrostachys cinerea,3,NA,NA,3
C,4,Z1,Dichrostachys cinerea,3,NA,NA,3
C,4,Z1,Dichrostachys cinerea,3,NA,NA,3
C,4,Z1,Dichrostachys cinerea,3,NA,NA,3
C,4,Z1,Dichrostachys cinerea,3,NA,NA,3
C,4,Z1,Dichrostachys cinerea,3,NA,NA,3
C,4,Z1,Dichrostachys cinerea,3,NA,NA,3
C,4,Z1,Dichrostachys cinerea,3,NA,NA,3
C,4,Z1,Dichrostachys cinerea,3,NA,NA,3
C,4,Z1,Dichrostachys cinerea,3,NA,NA,3
C,4,Z1,Dichrostachys cinerea,3,NA,NA,3
C,4,Z1,Dichrostachys cinerea,3,NA,NA,3
C,4,Z1,Dichrostachys cinerea,3,NA,NA,3
C,4,Z1,Dichrostachys cinerea,3,NA,NA,3
C,4,Z1,Dichrostachys cinerea,3,NA,NA,3
C,4,Z1,Dichrostachys cinerea,3,NA,NA,3
C,4,Z1,Dichrostachys cinerea,3,NA,NA,3
C,4,Z1,Dichrostachys cinerea,3,NA,NA,3
C,4,Z1,Dichrostachys cinerea,3,NA,NA,3
C,4,Z1,Dichrostachys cinerea,3,NA,NA,3
C,4,Z1,Dichrostachys cinerea,3,NA,NA,3
C,4,Z1,Dichrostachys cinerea,3,NA,NA,3
C,4,Z1,Dichrostachys cinerea,3,NA,NA,3
C,4,Z1,Dichrostachys cinerea,3,NA,NA,3
C,4,Z1,Dichrostachys cinerea,3,NA,NA,3
C,4,Z1,Dichrostachys cinerea,3,NA,NA,3
C,4,Z1,Dichrostachys cinerea,3,NA,NA,3
C,4,Z1,Dichrostachys cinerea,3,NA,NA,3
C,4,Z1,Dichrostachys cinerea,3,NA,NA,3
C,4,Z1,Dichrostachys cinerea,3,NA,NA,3
C,4,Z1,Dichrostachys cinerea,3,NA,NA,3
C,4,Z1,Dichrostachys cinerea,3,NA,NA,3
C,4,Z1,Dichrostachys cinerea,3,NA,NA,3
C,4,Z1,Dichrostachys cinerea,3,NA,NA,3
C,4,Z1,Dichrostachys cinerea,3,NA,NA,3
C,4,Z1,Dichrostachys cinerea,3,NA,NA,3
C,4,Z1,Dichrostachys cinerea,3,NA,NA,3
C,4,Z1,Dichrostachys cinerea,3,NA,NA,3
C,4,Z1,Dichrostachys cinerea,3,NA,NA,3
C,4,Z1,Dichrostachys cinerea,3,NA,NA,3
C,4,Z1,Dichrostachys cinerea,3,NA,NA,3
C,4,Z1,Dichrostachys cinerea,3,NA,NA,3
C,4,Z1,Dichrostachys cinerea,3,NA,NA,3
C,4,Z1,Dichrostachys cinerea,3,NA,NA,3
C,4,Z1,Dichrostachys cinerea,3,NA,NA,3
C,4,Z1,Dichrostachys cinerea,3,NA,NA,3
C,4,Z1,Dichrostachys cinerea,3,NA,NA,3
C,4,Z1,Vachellia nilotica,4.2,NA,NA,4.2
C,4,Z1,Grewia monticola,3,NA,NA,3
C,4,Z1,Grewia monticola,3,NA,NA,3
C,4,Z1,Grewia monticola,3,NA,NA,3
C,4,Z1,Grewia monticola,3,NA,NA,3
C,4,Z1,Peltophorum africanum,3,NA,NA,3
C,4,Z1,Grewia monticola,3,NA,NA,3
C,4,Z1,Ziziphus mucronata,1,NA,1,NA
C,4,Z1,Ziziphus mucronata,1,NA,1,NA
C,4,Z1,Ziziphus mucronata,1,NA,1,NA
C,4,Z1,Dichrostachys cinerea,3,NA,NA,3
C,4,Z1,Dichrostachys cinerea,3,NA,NA,3
C,4,Z1,Dichrostachys cinerea,3,NA,NA,3
C,4,Z1,Vachellia karroo,2,NA,NA,2
C,4,Z1,Combretum zeyheri,2.6,NA,NA,2.6
C,4,Z1,Vachellia karroo,0.8,NA,0.8,NA
C,4,Z1,Grewia decomovulata,0.3,0.3,NA,NA
C,4,Z1,Combretum apiculatum,0.45,0.45,NA,NA
C,4,Z1,Albizia harveyi,0.35,0.35,NA,NA
C,4,Z1,Albizia harveyi,0.3,0.3,NA,NA
C,4,Z1,Ziziphus mucronata,0.3,0.3,NA,NA
C,4,Z1,Combretum apiculatum,0.5,0.5,NA,NA
C,4,Z1,Combretum hereroense,0.5,0.5,NA,NA
C,4,Z1,Combretum hereroense,0.3,0.3,NA,NA
C,4,Z1,Terminalia sericea,0.6,NA,0.6,NA
C,4,Z1,Allophylus africanus,0.3,0.3,NA,NA
C,4,Z1,Vachellia nilotica,0.5,0.5,NA,NA
C,4,Z1,Combretum zeyheri,0.3,0.3,NA,NA
C,4,Z1,Combretum hereroense,0.2,0.2,NA,NA
C,4,Z1,Peltophorum africanum,0.3,0.3,NA,NA
C,4,Z1,Vachellia nilotica,0.3,0.3,NA,NA
C,4,Z1,Vachellia nilotica,0.3,0.3,NA,NA
C,4,Z1,Ozoroa insignis,0.55,NA,0.55,NA
C,4,Z1,Dichrostachys cinerea,0.15,0.15,NA,NA
C,4,Z1,Dichrostachys cinerea,0.15,0.15,NA,NA
C,4,Z1,Dichrostachys cinerea,0.15,0.15,NA,NA
C,4,Z1,Ziziphus mucronata,0.3,0.3,NA,NA
C,4,Z1,Ziziphus mucronata,0.3,0.3,NA,NA
C,4,Z1,Vachellia nilotica,0.05,0.05,NA,NA
C,4,Z1,Albizia harveyi,0.45,0.45,NA,NA
C,4,Z1,Albizia harveyi,0.25,0.25,NA,NA
C,4,Z1,Ziziphus mucronata,0.2,0.2,NA,NA
C,4,Z1,Ziziphus mucronata,0.2,0.2,NA,NA
C,4,Z1,Ziziphus mucronata,0.45,0.45,NA,NA
C,4,Z1,Vachellia nilotica,0.2,0.2,NA,NA
C,4,Z1,Ziziphus mucronata,0.3,0.3,NA,NA
C,4,Z1,Ziziphus mucronata,0.3,0.3,NA,NA
C,4,Z1,Ziziphus mucronata,0.3,0.3,NA,NA
C,4,Z1,Ziziphus mucronata,0.4,0.4,NA,NA
C,4,Z1,Ziziphus mucronata,0.4,0.4,NA,NA
C,4,Z1,Ziziphus mucronata,0.4,0.4,NA,NA
C,4,Z1,Ziziphus mucronata,0.4,0.4,NA,NA
C,4,Z1,Vachellia karroo,0.2,0.2,NA,NA
C,4,Z1,Vachellia karroo,0.2,0.2,NA,NA
C,4,Z1,Vachellia karroo,0.2,0.2,NA,NA
C,4,Z1,Vachellia karroo,0.2,0.2,NA,NA
C,4,Z1,Vachellia karroo,0.2,0.2,NA,NA
C,4,Z1,Albizia harveyi,0.2,0.2,NA,NA
C,4,Z1,Vachellia karroo,0.3,0.3,NA,NA
C,4,Z1,Vachellia karroo,0.3,0.3,NA,NA
C,4,Z1,Vachellia karroo,0.3,0.3,NA,NA
C,4,Z1,Vachellia karroo,0.3,0.3,NA,NA
C,4,Z1,Vachellia karroo,0.3,0.3,NA,NA
C,4,Z1,Piliostigma thonningii,0.3,0.3,NA,NA
C,4,Z1,Piliostigma thonningii,0.3,0.3,NA,NA
C,4,Z1,Piliostigma thonningii,0.3,0.3,NA,NA
C,4,Z1,Vachellia nilotica,0.3,0.3,NA,NA
C,4,Z1,Vachellia nilotica,0.3,0.3,NA,NA
C,4,Z1,Vachellia nilotica,0.3,0.3,NA,NA
C,4,Z1,Peltophorum africanum,0.25,0.25,NA,NA
C,4,Z1,Albizia harveyi,0.6,NA,0.6,NA
C,4,Z1,Azanza garckeana,0.55,NA,0.55,NA
C,4,Z1,Albizia harveyi,0.4,0.4,NA,NA
C,4,Z1,Ziziphus mucronata,0.45,0.45,NA,NA
C,4,Z1,Ziziphus mucronata,0.45,0.45,NA,NA
C,4,Z1,Euclea divinorum,0.45,0.45,NA,NA
C,4,Z1,Gardenia spathulifolia,0.3,0.3,NA,NA
C,4,Z1,Ziziphus mucronata,0.4,0.4,NA,NA
C,4,Z1,Ziziphus mucronata,0.4,0.4,NA,NA
C,4,Z1,Allophylus africanus,0.5,0.5,NA,NA
C,4,Z1,Combretum apiculatum,0.5,0.5,NA,NA
C,4,Z1,Combretum hereroense,0.3,0.3,NA,NA
C,4,Z1,Combretum hereroense,1,NA,1,NA
C,4,Z1,Combretum apiculatum,0.2,0.2,NA,NA
C,4,Z1,Dichrostachys cinerea,0.45,0.45,NA,NA
C,4,Z1,Dichrostachys cinerea,0.45,0.45,NA,NA
C,4,Z1,Dichrostachys cinerea,0.45,0.45,NA,NA
C,4,Z1,Terminalia sericea,0.3,0.3,NA,NA
C,4,Z1,Vachellia nilotica,0.4,0.4,NA,NA
C,4,Z1,Ziziphus mucronata,0.25,0.25,NA,NA
C,4,Z1,Ziziphus mucronata,0.2,0.2,NA,NA
C,4,Z1,Dichrostachys cinerea,0.3,0.3,NA,NA
C,4,Z1,Vachellia nilotica,0.4,0.4,NA,NA
C,4,Z1,Terminalia sericea,0.45,0.45,NA,NA
C,4,Z1,Dichrostachys cinerea,0.15,0.15,NA,NA
C,4,Z1,Vachellia karroo,0.6,NA,0.6,NA
C,4,Z1,Vachellia nilotica,0.3,0.3,NA,NA
C,4,Z1,Vachellia karroo,0.55,NA,0.55,NA
C,4,Z1,Dichrostachys cinerea,0.05,0.05,NA,NA
C,4,Z1,Albizia harveyi,0.45,0.45,NA,NA
C,4,Z1,Albizia harveyi,0.45,0.45,NA,NA
C,4,Z1,Euclea divinorum,0.6,NA,0.6,NA
C,4,Z1,Euclea divinorum,0.6,NA,0.6,NA
C,4,Z1,Combretum zeyheri,0.3,0.3,NA,NA
C,4,Z1,Combretum zeyheri,0.3,0.3,NA,NA
C,4,Z1,Combretum zeyheri,0.3,0.3,NA,NA
C,4,Z1,Combretum apiculatum,0.3,0.3,NA,NA
C,4,Z1,Vachellia nilotica,0.25,0.25,NA,NA
C,4,Z1,Terminalia sericea,0.25,0.25,NA,NA
C,4,Z1,Combretum apiculatum,0.35,0.35,NA,NA
C,4,Z1,Combretum apiculatum,0.35,0.35,NA,NA
C,4,Z1,Combretum apiculatum,0.35,0.35,NA,NA
C,4,Z1,Combretum apiculatum,0.35,0.35,NA,NA
C,4,Z1,Ziziphus mucronata,0.6,NA,0.6,NA
C,4,Z1,Combretum hereroense,0.15,0.15,NA,NA
C,4,Z1,Combretum hereroense,0.45,0.45,NA,NA
C,4,Z1,Allophylus africanus,0.6,NA,0.6,NA
C,4,Z1,Peltophorum africanum,0.45,0.45,NA,NA
C,4,Z1,Gardenia spathulifolia,0.1,0.1,NA,NA
C,4,Z1,Vachellia nilotica,0.2,0.2,NA,NA
C,4,Z1,Vachellia nilotica,0.2,0.2,NA,NA
C,4,Z1,Vachellia nilotica,0.2,0.2,NA,NA
C,4,Z1,Dichrostachys cinerea,0.3,0.3,NA,NA
C,4,Z1,Dichrostachys cinerea,0.3,0.3,NA,NA
C,4,Z1,Dichrostachys cinerea,0.3,0.3,NA,NA
C,4,Z1,Dichrostachys cinerea,0.3,0.3,NA,NA
C,4,Z1,Dichrostachys cinerea,0.3,0.3,NA,NA
C,4,Z1,Dichrostachys cinerea,0.1,0.1,NA,NA
C,4,Z1,Terminalia sericea,0.35,0.35,NA,NA
C,4,Z1,Albizia harveyi,0.1,0.1,NA,NA
C,4,Z1,Lippia javanica,0.5,0.5,NA,NA
C,4,Z1,Albizia harveyi,0.35,0.35,NA,NA
C,4,Z1,Albizia harveyi,0.35,0.35,NA,NA
C,4,Z1,Vachellia nilotica,0.3,0.3,NA,NA
C,4,Z1,Gymnosporia senegalensis,0.35,0.35,NA,NA
C,4,Z1,Gymnosporia senegalensis,0.35,0.35,NA,NA
C,4,Z1,Gymnosporia senegalensis,0.35,0.35,NA,NA
C,4,Z1,Gymnosporia senegalensis,0.35,0.35,NA,NA
C,4,Z1,Gymnosporia senegalensis,0.35,0.35,NA,NA
C,4,Z1,Gymnosporia senegalensis,0.2,0.2,NA,NA
C,4,Z1,Gymnosporia senegalensis,0.2,0.2,NA,NA
C,4,Z1,Gymnosporia senegalensis,0.2,0.2,NA,NA
C,4,Z1,Gymnosporia senegalensis,0.2,0.2,NA,NA
C,4,Z1,Gymnosporia senegalensis,0.2,0.2,NA,NA
C,4,Z1,Gymnosporia senegalensis,0.2,0.2,NA,NA
C,4,Z1,Gymnosporia senegalensis,0.2,0.2,NA,NA
C,4,Z1,Gymnosporia senegalensis,0.2,0.2,NA,NA
C,4,Z1,Gymnosporia senegalensis,0.1,0.1,NA,NA
C,4,Z1,Gymnosporia senegalensis,0.1,0.1,NA,NA
C,4,Z1,Gymnosporia senegalensis,0.1,0.1,NA,NA
C,4,Z1,Gymnosporia senegalensis,0.1,0.1,NA,NA
C,4,Z1,Gymnosporia senegalensis,0.1,0.1,NA,NA
C,4,Z1,Gymnosporia senegalensis,0.1,0.1,NA,NA
C,4,Z1,Gymnosporia senegalensis,0.1,0.1,NA,NA
C,4,Z1,Gymnosporia senegalensis,0.1,0.1,NA,NA
C,4,Z1,Gymnosporia senegalensis,0.1,0.1,NA,NA
C,4,Z1,Gymnosporia senegalensis,0.1,0.1,NA,NA
C,4,Z1,Gymnosporia senegalensis,0.05,0.05,NA,NA
C,4,Z1,Gymnosporia senegalensis,0.05,0.05,NA,NA
C,4,Z1,Gymnosporia senegalensis,0.05,0.05,NA,NA
C,4,Z1,Gymnosporia senegalensis,0.05,0.05,NA,NA
C,4,Z1,Gymnosporia senegalensis,0.05,0.05,NA,NA
C,4,Z1,Combretum hereroense,0.2,0.2,NA,NA
C,4,Z1,Dichrostachys cinerea,0.45,0.45,NA,NA
C,4,Z1,Dichrostachys cinerea,0.45,0.45,NA,NA
C,4,Z1,Dichrostachys cinerea,0.6,NA,0.6,NA
C,4,Z1,Dichrostachys cinerea,0.6,NA,0.6,NA
C,4,Z1,Dichrostachys cinerea,0.6,NA,0.6,NA
C,4,Z1,Dichrostachys cinerea,0.6,NA,0.6,NA
C,4,Z1,Dichrostachys cinerea,0.6,NA,0.6,NA
C,4,Z1,Dichrostachys cinerea,0.6,NA,0.6,NA
C,4,Z1,Dichrostachys cinerea,0.6,NA,0.6,NA
C,4,Z1,Dichrostachys cinerea,0.6,NA,0.6,NA
C,4,Z1,Combretum zeyheri,0.45,0.45,NA,NA
C,4,Z1,Combretum zeyheri,0.45,0.45,NA,NA
C,4,Z1,Combretum zeyheri,0.45,0.45,NA,NA
C,4,Z1,Combretum hereroense,0.55,NA,0.55,NA
C,4,Z1,Vachellia nilotica,0.35,0.35,NA,NA
C,4,Z1,Combretum hereroense,0.15,0.15,NA,NA
C,4,Z1,Vachellia karroo,0.65,NA,0.65,NA
C,4,Z1,Vachellia karroo,0.65,NA,0.65,NA
C,4,Z1,Vachellia karroo,0.65,NA,0.65,NA
C,4,Z1,Dichrostachys cinerea,0.2,0.2,NA,NA
C,4,Z1,Dichrostachys cinerea,0.2,0.2,NA,NA
C,4,Z1,Dichrostachys cinerea,0.2,0.2,NA,NA
C,4,Z1,Ziziphus mucronata,0.3,0.3,NA,NA
C,4,Z1,Vachellia nilotica,0.3,0.3,NA,NA
C,4,Z1,Vachellia nilotica,0.3,0.3,NA,NA
C,4,Z1,Vachellia nilotica,0.3,0.3,NA,NA
C,4,Z1,Vachellia nilotica,0.3,0.3,NA,NA
C,4,Z1,Vachellia nilotica,0.3,0.3,NA,NA
C,4,Z1,Combretum zeyheri,0.4,0.4,NA,NA
C,4,Z1,Combretum zeyheri,0.4,0.4,NA,NA
C,4,Z1,Lippia javanica,0.6,NA,0.6,NA
C,4,Z1,Lippia javanica,0.6,NA,0.6,NA
C,4,Z1,Grewia monticola,0.4,0.4,NA,NA
C,4,Z2,Vachellia nilotica,5,NA,NA,5
C,4,Z2,Grewia decomovulata,5,NA,NA,5
C,4,Z2,Grewia decomovulata,3.4,NA,NA,3.4
C,4,Z2,Grewia decomovulata,3.4,NA,NA,3.4
C,4,Z2,Grewia decomovulata,3.4,NA,NA,3.4
C,4,Z2,Grewia decomovulata,3.4,NA,NA,3.4
C,4,Z2,Grewia decomovulata,3.4,NA,NA,3.4
C,4,Z2,Vachellia karroo,4,NA,NA,4
C,4,Z2,Combretum hereroense,3,NA,NA,3
C,4,Z2,Dichrostachys cinerea,1.2,NA,1.2,NA
C,4,Z2,Dichrostachys cinerea,1.2,NA,1.2,NA
C,4,Z2,Dichrostachys cinerea,1.2,NA,1.2,NA
C,4,Z2,Dichrostachys cinerea,1.2,NA,1.2,NA
C,4,Z2,Dichrostachys cinerea,1.2,NA,1.2,NA
C,4,Z2,Grewia decomovulata,3,NA,NA,3
C,4,Z2,Azanza garckeana,2,NA,NA,2
C,4,Z2,Grewia decomovulata,4,NA,NA,4
C,4,Z2,Vachellia nilotica,6,NA,NA,6
C,4,Z2,Dichrostachys cinerea,2,NA,NA,2
C,4,Z2,Allophylus africanus,1.2,NA,1.2,NA
C,4,Z2,Combretum hereroense,4.8,NA,NA,4.8
C,4,Z2,Combretum hereroense,4.8,NA,NA,4.8
C,4,Z2,Dichrostachys cinerea,3,NA,NA,3
C,4,Z2,Vachellia karroo,5,NA,NA,5
C,4,Z2,Dichrostachys cinerea,4,NA,NA,4
C,4,Z2,Dichrostachys cinerea,4,NA,NA,4
C,4,Z2,Dichrostachys cinerea,4,NA,NA,4
C,4,Z2,Dichrostachys cinerea,4,NA,NA,4
C,4,Z2,Dichrostachys cinerea,4,NA,NA,4
C,4,Z2,Dichrostachys cinerea,4,NA,NA,4
C,4,Z2,Dichrostachys cinerea,4,NA,NA,4
C,4,Z2,Dichrostachys cinerea,4,NA,NA,4
C,4,Z2,Terminalia sericea,8,NA,NA,8
C,4,Z2,Combretum hereroense,6,NA,NA,6
C,4,Z2,Allophylus africanus,3,NA,NA,3
C,4,Z2,Ziziphus mucronata,2,NA,NA,2
C,4,Z2,Peltophorum africanum,2,NA,NA,2
C,4,Z2,Diospyros lycioides,2,NA,NA,2
C,4,Z2,Ozoroa insignis,1.2,NA,1.2,NA
C,4,Z2,Ziziphus mucronata,3,NA,NA,3
C,4,Z2,Ziziphus mucronata,3,NA,NA,3
C,4,Z2,Grewia decomovulata,1.2,NA,1.2,NA
C,4,Z2,Dichrostachys cinerea,1.6,NA,NA,1.6
