Year,Site,Plot,Subplot,Fenced,Treatment,Species_name,Max_height(m),No_of_resprouts ,Length_of_ longest_ resprout_(cm),Mode_of_resprouting ,Stem_diameter_(cm),Woody_class,Dead (m)
2024,A,1,Z1,Fenced,C,Senegalia rehmanniana,0.7,,,,,,
2024,A,1,Z1,Fenced,C,Senegalia rehmanniana,0.7,,,,,,
2024,A,1,Z1,Fenced,C,Senegalia rehmanniana,0.7,,,,,,
2024,A,1,Z1,Fenced,C,Senegalia rehmanniana,0.7,,,,,,
2024,A,1,Z1,Fenced,C,Zanthoxylum capense,0.3,,,,,,
2024,A,1,Z1,Fenced,C,Rhus leptodictya,0.5,,,,,,
2024,A,1,Z1,Fenced,C,Berchemia zeyheri,0.7,,,,,,
2024,A,1,Z1,Fenced,C,Rhus leptodictya,1,,,,,,
2024,A,1,Z1,Fenced,C,Dichrostachys cinerea,1.2,,,,,,
2024,A,1,Z2,Fenced,C,Combretum hereroense,0.25,,,,,,
2024,A,1,Z2,Fenced,C,Combretum hereroense,0.25,,,,,,
2024,A,1,Z2,Fenced,C,Combretum hereroense,0.25,,,,,,
2024,A,1,Z2,Fenced,C,Combretum hereroense,0.25,,,,,,
2024,A,1,Z2,Fenced,C,Combretum hereroense,0.25,,,,,,
2024,A,1,Z2,Fenced,C,Combretum hereroense,0.25,,,,,,
2024,A,1,Z2,Fenced,C,Combretum hereroense,0.25,,,,,,
2024,A,1,Z2,Fenced,C,Combretum hereroense,0.25,,,,,,
2024,A,1,Z2,Fenced,C,Combretum hereroense,0.25,,,,,,
2024,A,1,Z2,Fenced,C,Combretum hereroense,0.25,,,,,,
2024,A,1,Z2,Fenced,C,Vachellia nilotica,0.5,,,,,,
2024,A,1,Z2,Fenced,C,Vachellia nilotica,0.5,,,,,,
2024,A,1,Z2,Fenced,C,Vachellia nilotica,0.5,,,,,,
2024,A,1,Z2,Fenced,C,Vachellia nilotica,0.5,,,,,,
2024,A,1,Z2,Fenced,C,Vachellia nilotica,0.5,,,,,,
2024,A,1,Z2,Fenced,C,Vachellia nilotica,0.5,,,,,,
2024,A,1,Z2,Fenced,C,Vachellia nilotica,0.5,,,,,,
2024,A,1,Z2,Fenced,C,Vachellia nilotica,0.5,,,,,,
2024,A,1,Z2,Fenced,C,Vachellia nilotica,1,,,,,,
2024,A,1,Z2,Fenced,C,Dichrostachys cinerea,1.6,,,,,,
2024,A,1,Z2,Fenced,C,Ziziphus mucronata,1.6,,,,,,
2024,A,1,Z2,Fenced,C,Ziziphus mucronata,1.6,,,,,,
2024,A,1,Z2,Fenced,C,Gymnosporia senegalensis,1,,,,,,
2024,A,1,Z2,Fenced,C,Combretum hereroense,2.9,,,,,,
2024,A,1,Z2,Fenced,C,Combretum hereroense,2.9,,,,,,
2024,A,1,Z2,Fenced,C,Combretum hereroense,2.9,,,,,,
2024,A,1,Z2,Fenced,C,Combretum hereroense,2.9,,,,,,
2024,A,1,Z2,Fenced,C,Senegalia ataxacantha,1,,,,,,
2024,A,1,Z2,Fenced,C,Dichrostachys cinerea,2,,,,,,
2024,A,1,Z2,Fenced,C,Vachellia gerrardii,2.1,,,,,,
2024,A,1,Z2,Fenced,C,Vachellia gerrardii,2.1,,,,,,
2024,A,1,Z2,Fenced,C,Vachellia gerrardii,2.1,,,,,,
2024,A,1,Z2,Fenced,C,Bolusanthus speciosus,0.7,,,,,,
2024,A,1,Z2,Fenced,C,Peltophorum africanum,1,,,,,,
2024,A,1,Z2,Fenced,C,Ozoroa insignis,1.4,,,,,,
2024,A,1,Z2,Fenced,C,Ziziphus mucronata,3.3,,,,,,
2024,A,1,Z2,Fenced,C,Ziziphus mucronata,2,,,,,,
2024,A,1,Z2,Fenced,C,Ziziphus mucronata,2,,,,,,
2024,A,1,Z2,Fenced,C,Combretum hereroense,1.4,,,,,,
2024,A,1,Z2,Fenced,C,Ziziphus mucronata,0.6,,,,,,
2024,A,1,Z2,Fenced,C,Ziziphus mucronata,0.6,,,,,,
2024,A,1,Z2,Fenced,C,Ziziphus mucronata,0.6,,,,,,
2024,A,1,Z2,Fenced,C,Ziziphus mucronata,0.6,,,,,,
2024,A,1,Z2,Fenced,C,Gymnosporia senegalensis,1.5,,,,,,
2024,A,1,Z2,Fenced,C,Vachellia gerrardii,2,,,,,,
2024,A,1,Z2,Fenced,C,Warburgia salutaris,0.7,,,,,,
2024,A,1,Z2,Fenced,C,Warburgia salutaris,0.7,,,,,,
2024,A,1,Z2,Fenced,C,Warburgia salutaris,0.7,,,,,,
2024,A,1,Z2,Fenced,C,Warburgia salutaris,0.7,,,,,,
2024,A,1,Z2,Fenced,C,Vachellia nilotica,0.8,,,,,,
2024,A,1,Z2,Fenced,C,Vachellia nilotica,0.8,,,,,,
2024,A,1,Z2,Fenced,C,Vachellia nilotica,0.8,,,,,,
2024,A,1,Z2,Fenced,C,Vachellia nilotica,0.8,,,,,,
2024,A,1,Z2,Fenced,C,Vachellia nilotica,0.8,,,,,,
2024,A,1,Z2,Fenced,C,Ziziphus mucronata,0.8,,,,,,
2024,A,1,Z2,Fenced,C,Combretum hereroense,0.8,,,,,,
2024,A,1,Z2,Fenced,C,Combretum hereroense,0.8,,,,,,
2024,A,1,Z2,Fenced,C,Combretum hereroense,0.8,,,,,,
2024,A,1,Z2,Fenced,C,Combretum hereroense,0.8,,,,,,
2024,A,1,Z2,Fenced,C,Combretum hereroense,0.8,,,,,,
2024,A,1,Z2,Fenced,C,Combretum hereroense,0.8,,,,,,
2024,A,1,Z2,Fenced,C,Combretum hereroense,0.8,,,,,,
2024,A,1,Z2,Fenced,C,Combretum hereroense,0.8,,,,,,
2024,A,1,Z2,Fenced,C,Combretum hereroense,0.8,,,,,,
2024,A,1,Z2,Fenced,C,Combretum hereroense,0.8,,,,,,
2024,A,1,Z2,Fenced,C,Combretum hereroense,0.8,,,,,,
2024,A,1,Z2,Fenced,C,Combretum hereroense,0.8,,,,,,
2024,A,1,Z2,Fenced,C,Elaeodendron papillosum,0.4,,,,,,
2024,A,1,Z2,Fenced,C,Elaeodendron papillosum,0.4,,,,,,
2024,A,1,Z2,Fenced,C,Elaeodendron papillosum,0.4,,,,,,
2024,A,1,Z2,Fenced,C,Elaeodendron papillosum,0.4,,,,,,
2024,A,1,Z2,Fenced,C,Elaeodendron papillosum,0.4,,,,,,
2024,A,1,Z2,Fenced,C,Elaeodendron papillosum,0.4,,,,,,
2024,A,1,Z2,Fenced,C,Elaeodendron papillosum,0.4,,,,,,
2024,A,1,Z2,Fenced,C,Elaeodendron papillosum,0.4,,,,,,
2024,A,1,Z2,Fenced,C,Elaeodendron papillosum,0.4,,,,,,
2024,A,1,Z2,Fenced,C,Elaeodendron papillosum,0.4,,,,,,
2024,A,1,Z2,Fenced,C,Elaeodendron papillosum,0.4,,,,,,
2024,A,1,Z2,Fenced,C,Elaeodendron papillosum,0.4,,,,,,
2024,A,1,Z2,Fenced,C,Elaeodendron papillosum,0.4,,,,,,
2024,A,1,Z2,Fenced,C,Elaeodendron papillosum,0.4,,,,,,
2024,A,1,Z2,Fenced,C,Elaeodendron papillosum,0.4,,,,,,
2024,A,1,Z2,Fenced,C,Elaeodendron papillosum,0.4,,,,,,
2024,A,1,Z2,Fenced,C,Elaeodendron papillosum,0.4,,,,,,
2024,A,1,Z2,Fenced,C,Elaeodendron papillosum,0.4,,,,,,
2024,A,1,Z2,Fenced,C,Elaeodendron papillosum,0.4,,,,,,
2024,A,1,Z2,Fenced,C,Elaeodendron papillosum,0.4,,,,,,
2024,A,1,Z2,Fenced,C,Fluegga virosa,0.9,,,,,,
2024,A,1,Z2,Fenced,C,Fluegga virosa,0.9,,,,,,
2024,A,1,Z2,Fenced,C,Fluegga virosa,0.9,,,,,,
2024,A,1,Z2,Fenced,C,Combretum hereroense,3,,,,,,
2024,A,1,Z2,Fenced,C,Combretum hereroense,3,,,,,,
2024,A,1,Z2,Fenced,C,Combretum hereroense,3,,,,,,
2024,A,1,Z2,Fenced,C,Combretum hereroense,3,,,,,,
2024,A,1,Z2,Fenced,C,Diospyros lycioides,1.8,,,,,,
2024,A,1,Z2,Fenced,C,Allophylus africanus,1.8,,,,,,
2024,A,1,Z2,Fenced,C,Vachellia gerrardii,2.3,,,,,,
2024,A,1,Z2,Fenced,C,Peltophorum africanum,1.8,,,,,,
2024,A,1,Z2,Fenced,C,Vachellia gerrardii,2.1,,,,,,
2024,A,1,Z2,Fenced,C,Vachellia karroo,1.8,,,,,,
2024,A,1,Z2,Fenced,C,Peltophorum africanum,1.3,,,,,,
2024,A,1,Z2,Fenced,C,Combretum hereroense,1.5,,,,,,
2024,A,1,Z2,Fenced,C,Combretum hereroense,1.5,,,,,,
2024,A,1,Z2,Fenced,C,Peltophorum africanum,1.3,,,,,,
2024,A,1,Z2,Fenced,C,Combretum hereroense,1.5,,,,,,
2024,A,1,Z2,Fenced,C,Combretum hereroense,1.5,,,,,,
2024,A,1,Z2,Fenced,C,Peltophorum africanum,1.3,,,,,,
2024,A,1,Z2,Fenced,C,Combretum hereroense,1.5,,,,,,
2024,A,1,Z2,Fenced,C,Combretum hereroense,1.2,,,,,,
2024,A,1,Z2,Fenced,C,Combretum hereroense,1.2,,,,,,
2024,A,1,Z2,Fenced,C,Combretum hereroense,1.2,,,,,,
2024,A,1,Z2,Fenced,C,Combretum hereroense,1.2,,,,,,
2024,A,1,Z2,Fenced,C,Combretum apiculatum,0.9,,,,,,
2024,A,1,Z2,Fenced,C,Combretum apiculatum,0.9,,,,,,
2024,A,1,Z2,Fenced,C,Combretum apiculatum,0.9,,,,,,
2024,A,1,Z2,Fenced,C,Combretum apiculatum,0.9,,,,,,
2024,A,1,Z2,Fenced,C,Combretum hereroense,0.6,,,,,,
2024,A,1,Z2,Fenced,C,Combretum hereroense,0.6,,,,,,
2024,A,1,Z2,Fenced,C,Combretum hereroense,0.6,,,,,,
2024,A,1,Z2,Fenced,C,Combretum hereroense,0.6,,,,,,
2024,A,1,Z2,Fenced,C,Combretum hereroense,0.6,,,,,,
2024,A,1,Z2,Fenced,C,Carissa bispinosa,1.3,,,,,,
2024,A,1,Z2,Fenced,C,Warburgia salutaris,1,,,,,,
2024,A,1,Z2,Fenced,C,Dichrostachys cinerea,1,,,,,,
2024,A,1,Z2,Fenced,C,Gymnosporia senegalensis,2,,,,,,
2024,A,1,Z2,Fenced,C,Vachellia gerrardii,0.8,,,,,,
2024,A,1,Z2,Fenced,C,Vachellia gerrardii,1.5,,,,,,
2024,A,1,Z2,Fenced,C,Combretum hereroense,0.4,,,,,,
2024,A,1,Z2,Fenced,C,Combretum hereroense,0.4,,,,,,
2024,A,1,Z2,Fenced,C,Combretum hereroense,0.4,,,,,,
2024,A,1,Z2,Fenced,C,Combretum hereroense,0.4,,,,,,
2024,A,1,Z2,Fenced,C,Combretum hereroense,0.4,,,,,,
2024,A,1,Z2,Fenced,C,Combretum hereroense,0.4,,,,,,
2024,A,1,Z2,Fenced,C,Combretum hereroense,0.4,,,,,,
2024,A,1,Z2,Fenced,C,Combretum hereroense,2.2,,,,,,
2024,A,1,Z2,Fenced,C,Combretum hereroense,2.2,,,,,,
2024,A,1,Z2,Fenced,C,Combretum hereroense,2,,,,,,
2024,A,1,Z2,Fenced,C,Combretum hereroense,2.3,,,,,,
2024,A,1,Z2,Fenced,C,Combretum hereroense,1.2,,,,,,
2024,A,1,Z2,Fenced,C,Combretum hereroense,1.2,,,,,,
2024,A,1,Z2,Fenced,C,Combretum hereroense,1.2,,,,,,
2024,A,1,Z2,Fenced,C,Combretum hereroense,1.2,,,,,,
2024,A,1,Z2,Fenced,C,Combretum hereroense,1.2,,,,,,
2024,A,1,Z2,Fenced,C,Vachellia karroo,1.8,,,,,,
2024,A,1,Z2,Fenced,C,Combretum hereroense,0.8,,,,,,
2024,A,1,Z2,Fenced,C,Combretum hereroense,0.8,,,,,,
2024,A,1,Z2,Fenced,C,Combretum hereroense,0.8,,,,,,
2024,A,1,Z2,Fenced,C,Combretum hereroense,0.8,,,,,,
2024,A,1,Z2,Fenced,C,Combretum hereroense,0.8,,,,,,
2024,A,1,Z2,Fenced,C,Dichrostachys cinerea,1.8,,,,,,
2024,A,1,Z2,Fenced,C,Combretum hereroense,1.3,,,,,,
2024,A,1,Z2,Fenced,C,Combretum hereroense,1.3,,,,,,
2024,A,1,Z2,Fenced,C,Combretum hereroense,1.3,,,,,,
2024,A,1,Z2,Fenced,C,Vachellia gerrardii,0.9,,,,,,
2024,A,1,Z2,Fenced,C,Vachellia nilotica,3,,,,,,
2024,A,1,Z2,Fenced,C,Combretum hereroense,2.3,,,,,,
2024,A,1,Z2,Fenced,C,Bolusanthus speciosus,2.8,,,,,,
2024,A,1,Z2,Fenced,C,Vachellia gerrardii,2.1,,,,,,
2024,A,1,Z2,Fenced,C,Vachellia gerrardii,2.1,,,,,,
2024,A,1,Z2,Fenced,C,Dichrostachys cinerea,1.1,,,,,,
2024,A,1,Z2,Fenced,C,Combretum hereroense,1.3,,,,,,
2024,A,1,Z2,Fenced,C,Combretum hereroense,1.3,,,,,,
2024,A,1,Z2,Fenced,C,Vachellia gerrardii,2.1,,,,,,
2024,A,1,Z2,Fenced,C,Vachellia karroo,0.5,,,,,,
2024,A,1,Z2,Fenced,C,Vachellia karroo,0.5,,,,,,
2024,A,1,Z2,Fenced,C,Vachellia karroo,0.5,,,,,,
2024,A,1,Z2,Fenced,C,Vachellia karroo,0.5,,,,,,
2024,A,1,Z2,Fenced,C,Vachellia karroo,0.5,,,,,,
2024,A,1,Z2,Fenced,C,Vachellia karroo,2.3,,,,,,
2024,A,1,Z2,Fenced,C,Combretum hereroense,1,,,,,,
2024,A,1,Z2,Fenced,C,Combretum hereroense,1,,,,,,
2024,A,1,Z2,Fenced,C,Combretum hereroense,1,,,,,,
2024,A,1,Z2,Fenced,C,Combretum hereroense,1,,,,,,
2024,A,1,Z2,Fenced,C,Combretum hereroense,1,,,,,,
2024,A,1,Z2,Fenced,C,Combretum hereroense,1,,,,,,
2024,A,1,Z2,Fenced,C,Combretum hereroense,1,,,,,,
2024,A,1,Z2,Fenced,C,Combretum hereroense,1,,,,,,
2024,A,1,Z2,Fenced,C,Combretum hereroense,1,,,,,,
2024,A,1,Z2,Fenced,C,Combretum hereroense,1,,,,,,
2024,A,1,Z2,Fenced,C,Combretum hereroense,1.5,,,,,,
2024,A,1,Z2,Fenced,C,Dichrostachys cinerea,1,,,,,,
2024,A,1,Z2,Fenced,C,Dichrostachys cinerea,1,,,,,,
2024,A,1,Z2,Fenced,C,Combretum hereroense,1.7,,,,,,
2024,A,1,Z2,Fenced,C,Bolusanthus speciosus,1.6,,,,,,
2024,A,1,Z2,Fenced,C,Vachellia gerrardii,0.8,,,,,,
2024,A,1,Z2,Fenced,C,Vachellia gerrardii,0.8,,,,,,
2024,A,1,Z2,Fenced,C,Vachellia gerrardii,0.8,,,,,,
2024,A,1,Z2,Fenced,C,Vachellia gerrardii,0.8,,,,,,
2024,A,1,Z2,Fenced,C,Combretum hereroense,2,,,,,,
2024,A,1,Z2,Fenced,C,Bolusanthus speciosus,2.1,,,,,,
2024,A,1,Z2,Fenced,C,Bolusanthus speciosus,2.1,,,,,,
2024,A,1,Z2,Fenced,C,Combretum hereroense,1.1,,,,,,
2024,A,1,Z2,Fenced,C,Combretum hereroense,1.1,,,,,,
2024,A,1,Z2,Fenced,C,Combretum hereroense,1.1,,,,,,
2024,A,1,Z2,Fenced,C,Combretum hereroense,1.1,,,,,,
2024,A,1,Z2,Fenced,C,Combretum hereroense,1.1,,,,,,
2024,A,1,Z2,Fenced,C,Combretum hereroense,1.1,,,,,,
2024,A,1,Z2,Fenced,C,Combretum hereroense,1.1,,,,,,
2024,A,1,Z2,Fenced,C,Allophylus africanus,1,,,,,,
2024,A,1,Z2,Fenced,C,Dichrostachys cinerea,0.5,,,,,,
2024,A,1,Z2,Fenced,C,Combretum apiculatum,0.3,,,,,,
2024,A,1,Z2,Fenced,C,Vachellia gerrardii,2.4,,,,,,
2024,A,1,Z2,Fenced,C,Vachellia gerrardii,2.4,,,,,,
2024,A,1,Z2,Fenced,C,Vachellia gerrardii,2.4,,,,,,
2024,A,1,Z2,Fenced,C,Vachellia gerrardii,2.4,,,,,,
2024,A,1,Z2,Fenced,C,Vachellia gerrardii,2.6,,,,,,
2024,A,1,Z2,Fenced,C,Ziziphus mucronata,0.2,,,,,,
2024,A,1,Z2,Fenced,C,Ziziphus mucronata,0.2,,,,,,
2024,A,1,Z2,Fenced,C,Ziziphus mucronata,0.2,,,,,,
2024,A,1,Z2,Fenced,C,Ziziphus mucronata,0.2,,,,,,
2024,A,1,Z2,Fenced,C,Bolusanthus speciosus,2,,,,,,
2024,A,1,Z2,Fenced,C,Bolusanthus speciosus,2,,,,,,
2024,A,1,Z2,Fenced,C,Vachellia karroo,4.3,,,,,,
2024,A,1,Z2,Fenced,C,Vachellia karroo,4.3,,,,,,
2024,A,1,Z2,Fenced,C,Dichrostachys cinerea,1.3,,,,,,
2024,A,1,Z2,Fenced,C,Dichrostachys cinerea,1.3,,,,,,
2024,A,1,Z2,Fenced,C,Dichrostachys cinerea,1.3,,,,,,
2024,A,1,Z2,Fenced,C,Vachellia gerrardii,1.2,,,,,,
2024,A,1,Z2,Fenced,C,Vachellia gerrardii,1.2,,,,,,
2024,A,1,Z2,Fenced,C,Ziziphus mucronata,3,,,,,,
2024,A,1,Z2,Fenced,C,Bolusanthus speciosus,1.8,,,,,,
2024,A,1,Z2,Fenced,C,Bolusanthus speciosus,1,,,,,,
2024,A,1,Z2,Fenced,C,Diospyros lycioides,1,,,,,,
2024,A,1,Z2,Fenced,C,Diospyros lycioides,1,,,,,,
2024,A,1,Z2,Fenced,C,Diospyros lycioides,1,,,,,,
2024,A,1,Z2,Fenced,C,Combretum imberbe,1.3,,,,,,
2024,A,1,Z2,Fenced,C,Dichrostachys cinerea,1.5,,,,,,
2024,A,1,Z2,Fenced,C,Ziziphus mucronata,1,,,,,,
2024,A,1,Z2,Fenced,C,Senegalia rehmanniana,1.5,,,,,,
2024,A,1,Z2,Fenced,C,Peltophorum africanum,1,,,,,,
2024,A,1,Z2,Fenced,C,Combretum imberbe,2,,,,,,
2024,A,1,Z2,Fenced,C,Ziziphus mucronata,0.8,,,,,,
2024,A,1,Z2,Fenced,C,Warburgia salutaris,1,,,,,,
2024,A,1,Z2,Fenced,C,Warburgia salutaris,1,,,,,,
2024,A,1,Z2,Fenced,C,Fluegga virosa,1.1,,,,,,
2024,A,1,Z2,Fenced,C,Fluegga virosa,1.1,,,,,,
2024,A,1,Z2,Fenced,C,Dichrostachys cinerea,1,,,,,,
2024,A,1,Z2,Fenced,C,Vachellia karroo,1,,,,,,
2024,A,1,Z2,Fenced,C,Vachellia karroo,1,,,,,,
2024,A,1,Z2,Fenced,C,Vachellia gerrardii,1.3,,,,,,
2024,A,1,Z2,Fenced,C,Vachellia gerrardii,1.9,,,,,,
2024,A,1,Z2,Fenced,C,Senegalia rehmanniana,1,,,,,,
2024,A,1,Z2,Fenced,C,Senegalia rehmanniana,1,,,,,,
2024,A,1,Z2,Fenced,C,Senegalia rehmanniana,0.3,,,,,,
2024,A,1,Z2,Fenced,C,Senegalia rehmanniana,0.3,,,,,,
2024,A,1,Z2,Fenced,C,Senegalia rehmanniana,0.3,,,,,,
2024,A,1,Z2,Fenced,C,Combretum hereroense,1.4,,,,,,
2024,A,1,Z2,Fenced,C,Combretum hereroense,1.4,,,,,,
2024,A,1,Z2,Fenced,C,Combretum hereroense,1.4,,,,,,
2024,A,1,Z2,Fenced,C,Bolusanthus speciosus,2,,,,,,
2024,A,1,Z2,Fenced,C,Vachellia gerrardii,2.5,,,,,,
2024,A,1,Z2,Fenced,C,Ziziphus mucronata,1,,,,,,
2024,A,1,Z2,Fenced,C,Peltophorum africanum,1,,,,,,
2024,A,1,Z2,Fenced,C,Vachellia karroo,1.4,,,,,,
2024,A,1,Z2,Fenced,C,Vachellia karroo,0.7,,,,,,
2024,A,1,Z2,Fenced,C,Vachellia karroo,0.7,,,,,,
2024,A,1,Z2,Fenced,C,Vachellia karroo,0.7,,,,,,
2024,A,1,Z2,Fenced,C,Vachellia karroo,0.7,,,,,,
2024,A,1,Z2,Fenced,C,Vachellia karroo,0.7,,,,,,
2024,A,1,Z2,Fenced,C,Lippia javanica,0.7,,,,,,
2024,A,1,Z2,Fenced,C,Lippia javanica,0.7,,,,,,
2024,A,1,Z2,Fenced,C,Lippia javanica,0.7,,,,,,
2024,A,1,Z2,Fenced,C,Lippia javanica,0.7,,,,,,
2024,A,1,Z2,Fenced,C,Lippia javanica,0.7,,,,,,
2024,A,1,Z2,Fenced,C,Lippia javanica,0.7,,,,,,
2024,A,1,Z2,Fenced,C,Lippia javanica,0.7,,,,,,
2024,A,1,Z2,Fenced,C,Lippia javanica,0.7,,,,,,
2024,A,1,Z2,Fenced,C,Gardenia spathulifolia,0.6,,,,,,
2024,A,1,Z2,Fenced,C,Gardenia spathulifolia,0.6,,,,,,
2024,A,1,Z2,Fenced,C,Dichrostachys cinerea,1.2,,,,,,
2024,A,1,Z2,Fenced,C,Dichrostachys cinerea,1.2,,,,,,
2024,A,1,Z2,Fenced,C,Vachellia gerrardii,2,,,,,,
2024,A,1,Z2,Fenced,C,Combretum imberbe,2.1,,,,,,
2024,A,1,Z2,Fenced,C,Warburgia salutaris,0.9,,,,,,
2024,A,1,Z2,Fenced,C,Ozoroa insignis,1.8,,,,,,
2024,A,1,Z2,Fenced,C,Combretum hereroense,2.1,,,,,,
2024,A,1,Z2,Fenced,C,Peltophorum africanum,0.6,,,,,,
2024,A,1,Z2,Fenced,C,Peltophorum africanum,0.6,,,,,,
2024,A,1,Z2,Fenced,C,Gymnosporia senegalensis,2.4,,,,,,
2024,A,1,Z2,Fenced,C,Gymnosporia senegalensis,1,,,,,,
2024,A,1,Z2,Fenced,C,Combretum hereroense,1.5,,,,,,
2024,A,1,Z2,Fenced,C,Ziziphus mucronata,1.4,,,,,,
2024,A,1,Z2,Fenced,C,Vachellia karroo,1.7,,,,,,
2024,A,1,Z2,Fenced,C,Vachellia gerrardii,1.7,,,,,,
2024,A,1,Z2,Fenced,C,Combretum hereroense,1.1,,,,,,
2024,A,1,Z2,Fenced,C,Euclea divinorum,0.4,,,,,,
2024,A,1,Z2,Fenced,C,Euclea divinorum,0.4,,,,,,
2024,A,1,Z2,Fenced,C,Combretum apiculatum,0.25,,,,,,
2024,A,1,Z2,Fenced,C,Combretum apiculatum,0.25,,,,,,
2024,A,1,Z2,Fenced,C,Combretum apiculatum,0.25,,,,,,
2024,A,1,Z2,Fenced,C,Combretum apiculatum,0.25,,,,,,
2024,A,1,Z2,Fenced,C,Combretum apiculatum,0.25,,,,,,
2024,A,1,Z3,Unfenced,C,Vachellia nilotica,2.1,,,,,,
2024,A,1,Z3,Unfenced,C,Fluegga virosa,2.2,,,,,,
2024,A,1,Z3,Unfenced,C,Dovyalis caffra,0.4,,,,,,
2024,A,1,Z3,Unfenced,C,Dovyalis caffra,0.4,,,,,,
2024,A,1,Z3,Unfenced,C,Dovyalis caffra,0.4,,,,,,
2024,A,1,Z3,Unfenced,C,Dovyalis caffra,0.4,,,,,,
2024,A,1,Z3,Unfenced,C,Dovyalis caffra,0.4,,,,,,
2024,A,1,Z3,Unfenced,C,Dichrostachys cinerea,1.1,,,,,,
2024,A,1,Z3,Unfenced,C,Dichrostachys cinerea,1.6,,,,,,
2024,A,1,Z3,Unfenced,C,Berchemia zeyheri,2.3,,,,,,
2024,A,1,Z3,Unfenced,C,Berchemia zeyheri,2.3,,,,,,
2024,A,1,Z3,Unfenced,C,Berchemia zeyheri,2.3,,,,,,
2024,A,1,Z3,Unfenced,C,Berchemia zeyheri,2.3,,,,,,
2024,A,1,Z3,Unfenced,C,Berchemia zeyheri,2.3,,,,,,
2024,A,1,Z3,Unfenced,C,Berchemia zeyheri,2.3,,,,,,
2024,A,1,Z3,Unfenced,C,Berchemia zeyheri,2.3,,,,,,
2024,A,1,Z3,Unfenced,C,Berchemia zeyheri,2.3,,,,,,
2024,A,1,Z3,Unfenced,C,Berchemia zeyheri,1.7,,,,,,
2024,A,1,Z3,Unfenced,C,Berchemia zeyheri,0.6,,,,,,
2024,A,1,Z3,Unfenced,C,Berchemia zeyheri,0.6,,,,,,
2024,A,1,Z3,Unfenced,C,Berchemia zeyheri,0.6,,,,,,
2024,A,1,Z3,Unfenced,C,Berchemia zeyheri,0.6,,,,,,
2024,A,1,Z3,Unfenced,C,Ziziphus mucronata,2.2,,,,,,
2024,A,1,Z3,Unfenced,C,Euclea divinorum,1.5,,,,,,
2024,A,1,Z3,Unfenced,C,Grewia decomovulata,1.2,,,,,,
2024,A,1,Z3,Unfenced,C,Grewia decomovulata,3,,,,,,
2024,A,1,Z3,Unfenced,C,Peltophorum africanum,0.3,,,,,,
2024,A,1,Z3,Unfenced,C,Ziziphus mucronata,1.8,,,,,,
2024,A,1,Z3,Unfenced,C,Ziziphus mucronata,1.8,,,,,,
2024,A,1,Z3,Unfenced,C,Fluegga virosa,2,,,,,,
2024,A,1,Z3,Unfenced,C,Euclea divinorum,1.8,,,,,,
2024,A,1,Z3,Unfenced,C,Gymnosporia senegalensis,1.9,,,,,,
2024,A,1,Z3,Unfenced,C,Euclea divinorum,1.8,,,,,,
2024,A,1,Z3,Unfenced,C,Vachellia nilotica,3.2,,,,,,
2024,A,1,Z3,Unfenced,C,Gymnosporia senegalensis,3,,,,,,
2024,A,1,Z3,Unfenced,C,Vachellia nilotica,5,,,,,,
2024,A,1,Z3,Unfenced,C,Vachellia nilotica,5,,,,,,
2024,A,1,Z3,Unfenced,C,Vachellia nilotica,3,,,,,,
2024,A,1,Z3,Unfenced,C,Carissa bispinosa,1.8,,,,,,
2024,A,1,Z3,Unfenced,C,Fluegga virosa,1,,,,,,
2024,A,1,Z3,Unfenced,C,Fluegga virosa,1,,,,,,
2024,A,1,Z3,Unfenced,C,Fluegga virosa,1,,,,,,
2024,A,1,Z3,Unfenced,C,Fluegga virosa,1,,,,,,
2024,A,1,Z3,Unfenced,C,Fluegga virosa,1,,,,,,
2024,A,1,Z3,Unfenced,C,Fluegga virosa,1,,,,,,
2024,A,1,Z3,Unfenced,C,Fluegga virosa,1,,,,,,
2024,A,1,Z3,Unfenced,C,Fluegga virosa,1,,,,,,
2024,A,1,Z3,Unfenced,C,Fluegga virosa,1,,,,,,
2024,A,1,Z3,Unfenced,C,Fluegga virosa,1,,,,,,
2024,A,1,Z3,Unfenced,C,Fluegga virosa,1,,,,,,
2024,A,1,Z3,Unfenced,C,Fluegga virosa,1,,,,,,
2024,A,1,Z3,Unfenced,C,Euclea divinorum,1.8,,,,,,
2024,A,1,Z3,Unfenced,C,Euclea divinorum,1.8,,,,,,
2024,A,1,Z3,Unfenced,C,Euclea divinorum,1.8,,,,,,
2024,A,1,Z3,Unfenced,C,Euclea divinorum,1.8,,,,,,
2024,A,1,Z3,Unfenced,C,Vachellia gerrardii,1.8,,,,,,
2024,A,1,Z3,Unfenced,C,Allophylus africanus,2.3,,,,,,
2024,A,1,Z3,Unfenced,C,Dichrostachys cinerea,4.5,,,,,,
2024,A,1,Z3,Unfenced,C,Dichrostachys cinerea,4.5,,,,,,
2024,A,1,Z3,Unfenced,C,Allophylus africanus,1.1,,,,,,
2024,A,1,Z3,Unfenced,C,Allophylus africanus,1.1,,,,,,
2024,A,1,Z3,Unfenced,C,Allophylus africanus,1.1,,,,,,
2024,A,1,Z3,Unfenced,C,Vachellia karroo,2,,,,,,
2024,A,1,Z3,Unfenced,C,Dichrostachys cinerea,1.3,,,,,,
2024,A,1,Z3,Unfenced,C,Vachellia gerrardii,1,,,,,,
