,Year,Site,Plot,Subplot,Spp_name,Grazing_value,DPM_Height,Treatment,Fencing
4184,2025,E,2,Z1,NA,NA,5.3,TF,Fenced
4185,2025,E,2,Z1,NA,NA,6.1,TF,Fenced
4186,2025,E,2,Z1,Panicum maximum,NA,5.4,TF,Fenced
4187,2025,E,2,Z1,ECurv,NA,5.3,TF,Fenced
4188,2025,E,2,Z1,Chloris virgata,NA,23.7,TF,Fenced
4189,2025,E,2,Z1,NA,NA,18.9,TF,Fenced
4190,2025,E,2,Z4,Mopane grass,NA,3.4,TF,Unfenced
4191,2025,E,2,Z4,E.R,NA,2.6,TF,Unfenced
4192,2025,E,2,Z4,B.N,NA,5,TF,Unfenced
4193,2025,E,2,Z4,NA,NA,4.5,TF,Unfenced
4194,2025,E,2,Z4,Heteropogon contortus,NA,2.3,TF,Unfenced
4195,2025,E,2,Z4,CEx,NA,5.2,TF,Unfenced
4196,2025,E,2,Z4,E.G,NA,4.2,TF,Unfenced
4197,2025,E,2,Z4,NA,NA,4.4,TF,Unfenced
4198,2025,E,2,Z4,Panicum maximum,NA,6,TF,Unfenced
4199,2025,E,2,Z4,Heteropogon contortus,NA,11.9,TF,Unfenced
4200,2025,E,2,Z4,Mopane grass,NA,10.3,TF,Unfenced
4201,2025,E,2,Z4,Setaria incressata,NA,11.9,TF,Unfenced
4202,2025,E,2,Z4,E.R,NA,4,TF,Unfenced
4203,2025,E,2,Z4,Heteropogon contortus,NA,3.5,TF,Unfenced
4204,2025,E,2,Z4,Panicum maximum,NA,3.4,TF,Unfenced
4205,2025,E,2,Z4,NA,NA,3.8,TF,Unfenced
4206,2025,E,2,Z4,Mopane grass,NA,13.3,TF,Unfenced
4207,2025,E,2,Z4,Heteropogon contortus,NA,10.7,TF,Unfenced
4208,2025,E,2,Z4,Panicum maximum,NA,10,TF,Unfenced
4209,2025,E,2,Z4,NA,NA,12.4,TF,Unfenced
4210,2025,E,2,Z2,Heteropogon contortus,NA,11.9,TF,Unfenced
4211,2025,E,2,Z2,Diheteropogon anplactence,NA,11.5,TF,Unfenced
4212,2025,E,2,Z2,NA,NA,8.5,TF,Unfenced
4213,2025,E,2,Z2,NA,NA,9.4,TF,Unfenced
4214,2025,E,2,Z2,Mopane grass,NA,23.3,TF,Unfenced
4215,2025,E,2,Z2,Heteropogon contortus,NA,17.2,TF,Unfenced
4216,2025,E,2,Z2,NA,NA,14.7,TF,Unfenced
4217,2025,E,2,Z2,NA,NA,13.7,TF,Unfenced
4218,2025,E,2,Z2,Heteropogon contortus,NA,3.3,TF,Unfenced
4219,2025,E,2,Z2,ECurv,NA,2.9,TF,Unfenced
4220,2025,E,2,Z2,NA,NA,2.4,TF,Unfenced
4221,2025,E,2,Z2,NA,NA,3.8,TF,Unfenced
4222,2025,E,2,Z2,Panicum maximum,NA,2,TF,Unfenced
4223,2025,E,2,Z2,Mopane grass,NA,2.8,TF,Unfenced
4224,2025,E,2,Z2,BB,NA,6.3,TF,Unfenced
4225,2025,E,2,Z2,NA,NA,7,TF,Unfenced
4226,2025,E,2,Z2,Panicum maximum,NA,2.6,TF,Unfenced
4227,2025,E,2,Z2,Aristida ads,NA,5.6,TF,Unfenced
4228,2025,E,2,Z2,Mopane grass,NA,2.9,TF,Unfenced
4229,2025,E,2,Z2,NA,NA,4.6,TF,Unfenced
4230,2025,C,1,Z2,NA,NA,4.5,C,Fenced
4231,2025,C,1,Z2,NA,NA,3.6,C,Fenced
4232,2025,C,1,Z2,NA,NA,3.6,C,Fenced
4233,2025,C,1,Z1,B.N,NA,5.2,C,Fenced
4234,2025,C,1,Z1,Panicum maximum,NA,5.2,C,Fenced
4235,2025,C,1,Z1,NA,NA,4.8,C,Fenced
4236,2025,C,1,Z1,NA,NA,5.2,C,Fenced
4237,2025,C,1,Z1,Pogonarthria squarrosa,NA,1.7,C,Fenced
4238,2025,C,1,Z1,NA,NA,1.7,C,Fenced
4239,2025,C,1,Z1,NA,NA,1.7,C,Fenced
4240,2025,C,1,Z1,NA,NA,1.7,C,Fenced
4241,2025,C,1,Z1,Pogonarthria squarrosa,NA,16.3,C,Fenced
4242,2025,C,1,Z1,Digitaria erianthra,NA,13.1,C,Fenced
4243,2025,C,1,Z1,NA,NA,10.8,C,Fenced
4244,2025,C,1,Z1,NA,NA,9.4,C,Fenced
4245,2025,C,1,Z1,Setaria incressata,NA,6.8,C,Fenced
4246,2025,C,1,Z1,Digitaria erianthra,NA,6,C,Fenced
4247,2025,C,1,Z1,Pogonarthria squarrosa,NA,5,C,Fenced
4248,2025,C,1,Z1,Heteropogon contortus,NA,4.7,C,Fenced
4249,2025,C,1,Z1,Setaria incressata,NA,4,C,Fenced
4250,2025,C,1,Z1,Melenis repens,NA,5.3,C,Fenced
4251,2025,C,1,Z1,Heteropogon contortus,NA,4.5,C,Fenced
4252,2025,C,1,Z1,NA,NA,5.2,C,Fenced
4253,2025,C,1,Z3,Aristida ads,NA,4.3,C,Unfenced
4254,2025,C,1,Z3,Digitaria erianthra,NA,4.2,C,Unfenced
4255,2025,C,1,Z3,Pogonarthria squarrosa,NA,4.2,C,Unfenced
4256,2025,C,1,Z3,Heteropogon contortus,NA,4.7,C,Unfenced
4257,2025,C,1,Z3,Setaria incressata,NA,2.2,C,Unfenced
4258,2025,C,1,Z3,E.G,NA,2.2,C,Unfenced
4259,2025,C,1,Z3,NA,NA,2.2,C,Unfenced
4260,2025,C,1,Z3,NA,NA,0,C,Unfenced
4261,2025,C,1,Z3,Heteropogon contortus,NA,5.2,C,Unfenced
4262,2025,C,1,Z3,Setaria incressata,NA,6.5,C,Unfenced
4263,2025,C,1,Z3,D. velutina,NA,6.7,C,Unfenced
4264,2025,C,1,Z3,NA,NA,6.7,C,Unfenced
4265,2025,C,1,Z3,Digitaria erianthra,NA,2.7,C,Unfenced
4266,2025,C,1,Z3,Panicum maximum,NA,3.5,C,Unfenced
4267,2025,C,1,Z3,E.G,NA,3.5,C,Unfenced
4268,2025,C,1,Z3,Pogonarthria squarrosa,NA,3.3,C,Unfenced
4269,2025,C,1,Z3,Setaria incressata,NA,NA,C,Unfenced
4270,2025,C,1,Z1,Aristida ads,NA,1.8,C,Fenced
4271,2025,C,1,Z1,Setaria incressata,NA,1.8,C,Fenced
4272,2025,C,1,Z1,NA,NA,1.8,C,Fenced
4273,2025,C,1,Z1,NA,NA,2.2,C,Fenced
4274,2025,C,1,Z4,Setaria incressata,NA,3.8,C,Unfenced
4275,2025,C,1,Z4,Digitaria erianthra,NA,3.7,C,Unfenced
4276,2025,C,1,Z4,NA,NA,3.6,C,Unfenced
4277,2025,C,1,Z4,NA,NA,5.4,C,Unfenced
4278,2025,C,1,Z4,Aristida ads,NA,4.7,C,Unfenced
4279,2025,C,1,Z4,Setaria incressata,NA,4.4,C,Unfenced
4280,2025,C,1,Z4,E.G,NA,4,C,Unfenced
4281,2025,C,1,Z4,Pogonarthria squarrosa,NA,3.8,C,Unfenced
4282,2025,C,1,Z4,Heteropogon contortus,NA,5.8,C,Unfenced
4283,2025,C,1,Z4,Digitaria erianthra,NA,2.7,C,Unfenced
4284,2025,C,1,Z4,NA,NA,4.5,C,Unfenced
4285,2025,C,1,Z4,NA,NA,4.5,C,Unfenced
4286,2025,C,1,Z4,Panicum maximum,NA,8.6,C,Unfenced
4287,2025,C,1,Z4,Heteropogon contortus,NA,7.8,C,Unfenced
4288,2025,C,1,Z4,NA,NA,8,C,Unfenced
4289,2025,C,1,Z4,NA,NA,9.8,C,Unfenced
4290,2025,C,1,Z4,Panicum maximum,NA,2.4,C,Unfenced
4291,2025,C,1,Z4,Aristida ads,NA,2.5,C,Unfenced
4292,2025,C,1,Z4,Digitaria erianthra,NA,0,C,Unfenced
4293,2025,C,1,Z4,Setaria incressata,NA,2.5,C,Unfenced
4294,2025,D,1,Z2,E.V,NA,3.1,C,Unfenced
4295,2025,D,1,Z2,Chloris virgata,NA,4.8,C,Unfenced
4296,2025,D,1,Z2,E.R,NA,4.6,C,Unfenced
4297,2025,D,1,Z2,Digitaria erianthra,NA,4.8,C,Unfenced
4298,2025,D,1,Z2,E.S,NA,9.7,C,Unfenced
4299,2025,D,1,Z2,Mopane grass,NA,18.6,C,Unfenced
4300,2025,D,1,Z2,BB,NA,16.6,C,Unfenced
4301,2025,D,1,Z2,Setaria incressata,NA,14.3,C,Unfenced
4302,2025,D,1,Z2,Mopane grass,NA,11.8,C,Unfenced
4303,2025,D,1,Z2,BB,NA,10.9,C,Unfenced
4304,2025,D,1,Z2,Chloris virgata,NA,10.6,C,Unfenced
4305,2025,D,1,Z2,NA,NA,9.8,C,Unfenced
4306,2025,D,1,Z2,BB,NA,12.5,C,Unfenced
4307,2025,D,1,Z2,Setaria incressata,NA,9.3,C,Unfenced
4308,2025,D,1,Z2,Panicum maximum,NA,7.2,C,Unfenced
4309,2025,D,1,Z2,Chloris virgata,NA,9.4,C,Unfenced
4310,2025,D,1,Z2,Themeda triandra,NA,9,C,Unfenced
4311,2025,D,1,Z2,Heteropogon contortus,NA,9.8,C,Unfenced
4312,2025,E,5,Z3,E.R,NA,3.5,THF,Fenced
4313,2025,E,5,Z3,Digitaria erianthra,NA,4.2,THF,Fenced
4314,2025,E,5,Z3,Diheteropogon anplactence,NA,4.2,THF,Fenced
4315,2025,E,5,Z3,E.V,NA,4.1,THF,Fenced
4316,2025,E,5,Z3,Heteropogon contortus,NA,6.8,THF,Fenced
4317,2025,E,5,Z3,BB,NA,4.7,THF,Fenced
4318,2025,E,5,Z3,NA,NA,3.9,THF,Fenced
4319,2025,E,5,Z3,NA,NA,3.5,THF,Fenced
4320,2025,E,5,Z3,E.V,NA,0,THF,Fenced
4321,2025,E,5,Z3,NA,NA,0,THF,Fenced
4322,2025,E,5,Z3,NA,NA,2.3,THF,Fenced
4323,2025,E,5,Z3,NA,NA,2.6,THF,Fenced
4324,2025,E,5,Z3,Themeda triandra,NA,3.2,THF,Fenced
4325,2025,E,5,Z3,Digitaria erianthra,NA,6.3,THF,Fenced
4326,2025,E,5,Z3,BB,NA,8.7,THF,Fenced
4327,2025,E,5,Z3,E.G,NA,9.6,THF,Fenced
4328,2025,E,5,Z3,Mopane grass,NA,4.6,THF,Fenced
4329,2025,E,5,Z3,Heteropogon contortus,NA,3.2,THF,Fenced
4330,2025,E,5,Z3,E.V,NA,6.6,THF,Fenced
4331,2025,E,5,Z3,Aristida ads,NA,5.6,THF,Fenced
4332,2025,E,5,Z1,Digitaria erianthra,NA,6,THF,Fenced
4333,2025,E,5,Z1,P. squarrossa,NA,7.1,THF,Fenced
4334,2025,E,5,Z1,Panicum maximum,NA,7.3,THF,Fenced
4335,2025,E,5,Z1,Heteropogon contortus,NA,10.1,THF,Fenced
4336,2025,E,5,Z1,E.G,NA,NA,THF,Fenced
4337,2025,E,5,Z1,CEx,NA,26.2,THF,Fenced
4338,2025,E,5,Z1,E.R,NA,23.9,THF,Fenced
4339,2025,E,5,Z1,Heteropogon contortus,NA,19.8,THF,Fenced
4340,2025,E,5,Z1,Panicum maximum,NA,17.3,THF,Fenced
4341,2025,E,5,Z1,BB,NA,NA,THF,Fenced
4342,2025,E,5,Z1,Heteropogon contortus,NA,4.4,THF,Fenced
4343,2025,E,5,Z1,Digitaria erianthra,NA,6,THF,Fenced
4344,2025,E,5,Z1,Aristida ads,NA,9.2,THF,Fenced
4345,2025,E,5,Z1,E.G,NA,8,THF,Fenced
4346,2025,E,5,Z1,Heteropogon contortus,NA,3.9,THF,Fenced
4347,2025,E,5,Z1,E.R,NA,14.4,THF,Fenced
4348,2025,E,5,Z1,Digitaria erianthra,NA,6.3,THF,Fenced
4349,2025,E,5,Z1,NA,NA,9.6,THF,Fenced
4350,2025,E,5,Z1,Mopane grass,NA,6.1,THF,Fenced
4351,2025,E,5,Z1,NA,NA,6.7,THF,Fenced
4352,2025,E,5,Z1,NA,NA,5.5,THF,Fenced
4353,2025,E,5,Z1,NA,NA,5.3,THF,Fenced
4354,2025,E,5,Z4,Heteropogon contortus,NA,6.1,THF,Unfenced
4355,2025,E,5,Z4,Themeda triandra,NA,5.5,THF,Unfenced
4356,2025,E,5,Z4,Mopane grass,NA,0,THF,Unfenced
4357,2025,E,5,Z4,NA,NA,6.4,THF,Unfenced
4358,2025,E,5,Z4,B.N,NA,7.6,THF,Unfenced
4359,2025,E,5,Z4,E.S,NA,8.4,THF,Unfenced
4360,2025,E,5,Z4,Pogonarthria squarrosa,NA,7.4,THF,Unfenced
4361,2025,E,5,Z4,NA,NA,6.5,THF,Unfenced
4362,2025,E,5,Z4,Mopane grass,NA,6.4,THF,Unfenced
4363,2025,E,5,Z4,B.N,NA,0,THF,Unfenced
4364,2025,E,5,Z4,Heteropogon contortus,NA,0,THF,Unfenced
4365,2025,E,5,Z4,NA,NA,13.7,THF,Unfenced
4366,2025,E,5,Z4,Mopane grass,NA,19.8,THF,Unfenced
4367,2025,E,5,Z4,Aristida ads,NA,13.9,THF,Unfenced
4368,2025,E,5,Z4,NA,NA,0,THF,Unfenced
4369,2025,E,5,Z4,NA,NA,2.7,THF,Unfenced
4370,2025,E,5,Z4,CEx,NA,2.7,THF,Unfenced
4371,2025,E,5,Z4,Heteropogon contortus,NA,8.7,THF,Unfenced
4372,2025,E,5,Z4,B.N,NA,10.7,THF,Unfenced
4373,2025,E,5,Z4,Sporobolus africanus,NA,10.3,THF,Unfenced
4374,2025,E,5,Z4,Digitaria erianthra,NA,NA,THF,Unfenced
4375,2025,E,5,Z2,Heteropogon contortus,NA,16.1,THF,Unfenced
4376,2025,E,5,Z2,BB,NA,10.4,THF,Unfenced
4377,2025,E,5,Z2,NA,NA,8.6,THF,Unfenced
4378,2025,E,5,Z2,NA,NA,10.1,THF,Unfenced
4379,2025,E,5,Z2,Themeda triandra,NA,12.3,THF,Unfenced
4380,2025,E,5,Z2,Heteropogon contortus,NA,26,THF,Unfenced
4381,2025,E,5,Z2,NA,NA,23.7,THF,Unfenced
4382,2025,E,5,Z2,NA,NA,21.9,THF,Unfenced
4383,2025,E,5,Z2,ACC,NA,5,THF,Unfenced
4384,2025,E,5,Z2,Heteropogon contortus,NA,6.7,THF,Unfenced
4385,2025,E,5,Z2,E.R,NA,9.6,THF,Unfenced
4386,2025,E,5,Z2,Mopane grass,NA,8.8,THF,Unfenced
4387,2025,E,5,Z2,BB,NA,39.2,THF,Unfenced
4388,2025,E,5,Z2,CEx,NA,35.1,THF,Unfenced
4389,2025,E,5,Z2,E.S,NA,8,THF,Unfenced
4390,2025,E,5,Z2,NA,NA,39,THF,Unfenced
4391,2025,E,5,Z2,Heteropogon contortus,NA,4.3,THF,Unfenced
4392,2025,E,5,Z2,Mopane grass,NA,3,THF,Unfenced
4393,2025,E,5,Z2,CEx,NA,3,THF,Unfenced
4394,2025,E,5,Z2,NA,NA,3.4,THF,Unfenced
4395,2025,D,1,Z2,Panicum maximum,NA,10.6,C,Unfenced
4396,2025,D,1,Z2,Aristida ads,NA,11.3,C,Unfenced
4397,2025,D,1,Z2,Setaria incressata,NA,NA,C,Unfenced
4398,2025,D,1,Z2,BB,NA,NA,C,Unfenced
4399,2025,D,1,Z4,Aristida ads,NA,11.8,C,Unfenced
4400,2025,D,1,Z4,E.R,NA,8.8,C,Unfenced
4401,2025,D,1,Z4,Mopane grass,NA,7.6,C,Unfenced
4402,2025,D,1,Z4,Panicum maximum,NA,7.6,C,Unfenced
4403,2025,D,1,Z4,E.C,NA,NA,C,Unfenced
4404,2025,D,1,Z4,Heteropogon contortus,NA,5,C,Unfenced
4405,2025,D,1,Z4,Diheteropogon anplactence,NA,11.8,C,Unfenced
4406,2025,D,1,Z4,E.V,NA,11.4,C,Unfenced
4407,2025,D,1,Z4,Pogonarthria squarrosa,NA,11.2,C,Unfenced
4408,2025,D,1,Z4,BB,NA,NA,C,Unfenced
4409,2025,D,1,Z4,Digitaria erianthra,NA,NA,C,Unfenced
4410,2025,D,1,Z4,Chloris virgata,NA,3.7,C,Unfenced
4411,2025,D,1,Z4,E.V,NA,4.9,C,Unfenced
4412,2025,D,1,Z4,Setaria incressata,NA,5.8,C,Unfenced
4413,2025,D,1,Z4,EG,NA,5.7,C,Unfenced
4414,2025,D,1,Z4,Panicum maximum,NA,NA,C,Unfenced
4415,2025,D,1,Z4,Heteropogon contortus,NA,33.9,C,Unfenced
4416,2025,D,1,Z4,Setaria incressata,NA,25,C,Unfenced
4417,2025,D,1,Z4,E.V,NA,19.9,C,Unfenced
4418,2025,D,1,Z4,BB,NA,16.3,C,Unfenced
4419,2025,D,1,Z4,Heteropogon contortus,NA,8.1,C,Unfenced
4420,2025,D,1,Z4,E.R,NA,8.1,C,Unfenced
4421,2025,D,1,Z4,Setaria incressata,NA,7,C,Unfenced
4422,2025,D,1,Z4,E.V,NA,7.7,C,Unfenced
4423,2025,D,1,Z4,E.C,NA,NA,C,Unfenced
4424,2025,D,1,Z4,Panicum maximum,NA,NA,C,Unfenced
4425,2025,D,1,Z4,BB,NA,NA,C,Unfenced
4426,2025,D,1,Z3,Mopane grass,NA,3,C,Fenced
4427,2025,D,1,Z3,E.C,NA,3.3,C,Fenced
4428,2025,D,1,Z3,Setaria incressata,NA,4.9,C,Fenced
4429,2025,D,1,Z3,Aristida ads,NA,7.2,C,Fenced
4430,2025,D,1,Z3,Heteropogon contortus,NA,6.8,C,Fenced
4431,2025,D,1,Z3,Chloris virgata,NA,6.8,C,Fenced
4432,2025,D,1,Z3,BS,NA,4.5,C,Fenced
4433,2025,D,1,Z3,NA,NA,4.5,C,Fenced
4434,2025,D,1,Z3,AD,NA,10.9,C,Fenced
4435,2025,D,1,Z3,Aristida ads,NA,8.5,C,Fenced
4436,2025,D,1,Z3,Setaria incressata,NA,9.2,C,Fenced
4437,2025,D,1,Z3,BB,NA,10.3,C,Fenced
4438,2025,D,1,Z3,Heteropogon contortus,NA,NA,C,Fenced
4439,2025,D,1,Z3,Aristida ads,NA,6,C,Fenced
4440,2025,D,1,Z3,Chloris virgata,NA,5.1,C,Fenced
4441,2025,D,1,Z3,AD,NA,0,C,Fenced
4442,2025,D,1,Z3,BB,NA,4.5,C,Fenced
4443,2025,D,1,Z3,Mopane grass,NA,4.4,C,Fenced
4444,2025,D,1,Z3,Chloris virgata,NA,4.2,C,Fenced
4445,2025,D,1,Z3,Setaria incressata,NA,4.3,C,Fenced
4446,2025,D,1,Z3,Panicum maximum,NA,5.2,C,Fenced
4447,2025,D,1,Z3,ECurv,NA,NA,C,Fenced
4448,2025,D,1,Z1,Setaria incressata,NA,8.7,C,Fenced
4449,2025,D,1,Z1,BB,NA,8,C,Fenced
4450,2025,D,1,Z1,E.R,NA,9.6,C,Fenced
4451,2025,D,1,Z1,E.V,NA,9.4,C,Fenced
4452,2025,D,1,Z1,E.C,NA,NA,C,Fenced
4453,2025,D,1,Z1,Chloris virgata,NA,NA,C,Fenced
4454,2025,D,1,Z1,ECurv,NA,6.6,C,Fenced
4455,2025,D,1,Z1,E.R,NA,6.8,C,Fenced
4456,2025,D,1,Z1,E.V,NA,6.2,C,Fenced
4457,2025,D,1,Z1,Chloris virgata,NA,7,C,Fenced
4458,2025,D,1,Z1,Perotis petens,NA,NA,C,Fenced
4459,2025,D,1,Z1,E.V,NA,6.8,C,Fenced
4460,2025,D,1,Z1,Chloris virgata,NA,5.3,C,Fenced
4461,2025,D,1,Z1,Panicum maximum,NA,5.2,C,Fenced
4462,2025,D,1,Z1,Pogonarthria squarrosa,NA,5.7,C,Fenced
4463,2025,D,1,Z1,BB,NA,NA,C,Fenced
4464,2025,D,1,Z1,Heteropogon contortus,NA,NA,C,Fenced
4465,2025,D,1,Z1,Aristida ads,NA,NA,C,Fenced
4466,2025,D,1,Z1,BB,NA,4.1,C,Fenced
4467,2025,D,1,Z1,Panicum maximum,NA,4.1,C,Fenced
4468,2025,D,1,Z1,D.E,NA,6.1,C,Fenced
4469,2025,D,1,Z1,Mopane grass,NA,6.2,C,Fenced
4470,2025,D,1,Z1,Mopane grass,NA,34.7,C,Fenced
4471,2025,D,1,Z1,E.R,NA,25.4,C,Fenced
4472,2025,D,1,Z1,Setaria incressata,NA,20.3,C,Fenced
4473,2025,D,1,Z1,Diheteropogon anplactence,NA,15,C,Fenced
4474,2025,D,1,Z1,Aristida ads,NA,15,C,Fenced
4475,2025,D,1,Z1,Chloris virgata,NA,NA,C,Fenced
4476,2025,D,1,Z3,BB,NA,NA,C,Fenced
4477,2025,E,1,Z1,Panicum maximum,NA,6.4,C,Fenced
4478,2025,E,1,Z1,Heteropogon contortus,NA,4.8,C,Fenced
4479,2025,E,1,Z1,BB,NA,4.7,C,Fenced
4480,2025,E,1,Z1,Digitaria erianthra,NA,5.3,C,Fenced
4481,2025,E,1,Z1,Mopane grass,NA,NA,C,Fenced
4482,2025,E,1,Z1,Aristida ads,NA,0,C,Fenced
4483,2025,E,1,Z1,E.cylindriflora,NA,3.5,C,Fenced
4484,2025,E,1,Z1,Heteropogon contortus,NA,0,C,Fenced
4485,2025,E,1,Z1,NA,NA,2.9,C,Fenced
4486,2025,E,1,Z1,Heteropogon contortus,NA,1.6,C,Fenced
4487,2025,E,1,Z1,E.R,NA,4.1,C,Fenced
4488,2025,E,1,Z1,NA,NA,4.7,C,Fenced
4489,2025,E,1,Z1,NA,NA,5.4,C,Fenced
4490,2025,E,1,Z1,E.V,NA,6,C,Fenced
4491,2025,E,1,Z1,E.G,NA,5.4,C,Fenced
4492,2025,E,1,Z1,Bracharia serrata,NA,5,C,Fenced
4493,2025,E,1,Z1,NA,NA,4.6,C,Fenced
4494,2025,E,1,Z1,Heteropogon contortus,NA,4.3,C,Fenced
4495,2025,E,1,Z1,Mopane grass,NA,0,C,Fenced
4496,2025,E,1,Z1,NA,NA,4.6,C,Fenced
4497,2025,E,1,Z1,NA,NA,4.9,C,Fenced
4498,2025,E,1,Z3,Panicum maximum,NA,0,C,Fenced
4499,2025,E,1,Z3,NA,NA,5.4,C,Fenced
4500,2025,E,1,Z3,NA,NA,4.2,C,Fenced
4501,2025,E,1,Z3,NA,NA,3.4,C,Fenced
4502,2025,E,1,Z3,Heteropogon contortus,NA,10.1,C,Fenced
4503,2025,E,1,Z3,Digitaria erianthra,NA,8.9,C,Fenced
4504,2025,E,1,Z3,NA,NA,8.1,C,Fenced
4505,2025,E,1,Z3,NA,NA,7,C,Fenced
4506,2025,E,1,Z3,Heteropogon contortus,NA,6.3,C,Fenced
4507,2025,E,1,Z3,ECurv,NA,4.9,C,Fenced
4508,2025,E,1,Z3,NA,NA,0,C,Fenced
4509,2025,E,1,Z3,NA,NA,5.6,C,Fenced
4510,2025,E,1,Z3,Mopane grass,NA,9.2,C,Fenced
4511,2025,E,1,Z3,ECurv,NA,5.4,C,Fenced
4512,2025,E,1,Z3,NA,NA,11.8,C,Fenced
4513,2025,E,1,Z3,NA,NA,9.8,C,Fenced
4514,2025,E,1,Z3,Heteropogon contortus,NA,3.5,C,Fenced
4515,2025,E,1,Z3,NA,NA,0,C,Fenced
4516,2025,E,1,Z3,NA,NA,0,C,Fenced
4517,2025,E,1,Z3,NA,NA,0,C,Fenced
4518,2025,E,1,Z4,Aristida ads,NA,3.1,C,Unfenced
4519,2025,E,1,Z4,Heteropogon contortus,NA,0,C,Unfenced
4520,2025,E,1,Z4,Setaria incressata,NA,2.7,C,Unfenced
4521,2025,E,1,Z4,NA,NA,2.7,C,Unfenced
4522,2025,E,1,Z4,Digitaria erianthra,NA,3.6,C,Unfenced
4523,2025,E,1,Z4,NA,NA,3.4,C,Unfenced
4524,2025,E,1,Z4,NA,NA,2.8,C,Unfenced
4525,2025,E,1,Z4,NA,NA,0,C,Unfenced
4526,2025,E,1,Z4,Panicum maximum,NA,3.4,C,Unfenced
4527,2025,E,1,Z4,Setaria incressata,NA,2.7,C,Unfenced
4528,2025,E,1,Z4,NA,NA,2.8,C,Unfenced
4529,2025,E,1,Z4,NA,NA,0,C,Unfenced
4530,2025,E,1,Z4,Digitaria erianthra,NA,2.5,C,Unfenced
4531,2025,E,1,Z4,Mopane grass,NA,4,C,Unfenced
4532,2025,E,1,Z4,ACC,NA,4.2,C,Unfenced
4533,2025,E,1,Z4,E.G,NA,3.6,C,Unfenced
4534,2025,E,1,Z4,Digitaria erianthra,NA,8.2,C,Unfenced
4535,2025,E,1,Z4,E.S,NA,8.6,C,Unfenced
4536,2025,E,1,Z4,E.G,NA,9.2,C,Unfenced
4537,2025,E,1,Z4,NA,NA,9.6,C,Unfenced
4538,2025,E,1,Z2,E.S,NA,2.6,C,Unfenced
4539,2025,E,1,Z2,Heteropogon contortus,NA,3.1,C,Unfenced
4540,2025,E,1,Z2,NA,NA,3.2,C,Unfenced
4541,2025,E,1,Z2,NA,NA,3.2,C,Unfenced
4542,2025,E,1,Z2,Heteropogon contortus,NA,2.4,C,Unfenced
4543,2025,E,1,Z2,Digitaria erianthra,NA,6.6,C,Unfenced
4544,2025,E,1,Z2,Setaria incressata,NA,0,C,Unfenced
4545,2025,E,1,Z2,NA,NA,2.4,C,Unfenced
4546,2025,E,1,Z2,Digitaria erianthra,NA,4.1,C,Unfenced
4547,2025,E,1,Z2,Heteropogon contortus,NA,3.3,C,Unfenced
4548,2025,E,1,Z2,NA,NA,3.2,C,Unfenced
4549,2025,E,1,Z2,NA,NA,4.8,C,Unfenced
4550,2025,E,1,Z2,BB,NA,3.8,C,Unfenced
4551,2025,E,1,Z2,Heteropogon contortus,NA,4.8,C,Unfenced
4552,2025,E,1,Z2,Mopane grass,NA,4.4,C,Unfenced
4553,2025,E,1,Z2,E.G,NA,3.9,C,Unfenced
4554,2025,E,1,Z2,E.R,NA,NA,C,Unfenced
4555,2025,E,1,Z2,Aristida ads,NA,3.2,C,Unfenced
4556,2025,E,1,Z2,CEx,NA,4.2,C,Unfenced
4557,2025,E,1,Z2,Heteropogon contortus,NA,4.3,C,Unfenced
4558,2025,E,1,Z2,Digitaria erianthra,NA,3.6,C,Unfenced
4559,2025,F,1,Z1,Digitaria erianthra,NA,4.9,C,Fenced
4560,2025,F,1,Z1,Aristida ads,NA,4.5,C,Fenced
4561,2025,F,1,Z1,NA,NA,5.4,C,Fenced
4562,2025,F,1,Z1,NA,NA,4.7,C,Fenced
4563,2025,F,1,Z1,Heteropogon  contortus,NA,6.9,C,Fenced
4564,2025,B,2,Z1,ACB,NA,7.4,F,Fenced
4565,2025,B,2,Z1,Melenis repens,NA,8,F,Fenced
4566,2025,B,2,Z1,Bracharia serrata,NA,9.3,F,Fenced
4567,2025,B,2,Z1,Cymbopogon plari,NA,10.3,F,Fenced
4568,2025,B,2,Z1,Heteropogon contortus,NA,NA,F,Fenced
4569,2025,B,2,Z1,Pinhole,NA,NA,F,Fenced
4570,2025,B,2,Z1,ACB,NA,19.7,F,Fenced
4571,2025,B,2,Z1,CEx,NA,20.2,F,Fenced
4572,2025,B,2,Z1,Heteropogon contortus,NA,20.8,F,Fenced
4573,2025,B,2,Z1,Sporobolus africanus,NA,22.5,F,Fenced
4574,2025,B,2,Z1,ACB,NA,12.6,F,Fenced
4575,2025,B,2,Z1,CEx,NA,22.1,F,Fenced
4576,2025,B,2,Z1,Cymbopogon plari,NA,20.2,F,Fenced
4577,2025,B,2,Z1,Melenis repens,NA,20.8,F,Fenced
4578,2025,B,2,Z1,ACB,NA,18.5,F,Fenced
4579,2025,B,2,Z1,Heteropogon contortus,NA,21.7,F,Fenced
4580,2025,B,2,Z1,Cymbopogon plari,NA,19.8,F,Fenced
4581,2025,B,2,Z1,Digitaria erianthra,NA,20.1,F,Fenced
4582,2025,B,2,Z1,CEx,NA,6,F,Fenced
4583,2025,B,2,Z1,Heteropogon contortus,NA,12,F,Fenced
4584,2025,B,2,Z1,Digitaria erianthra,NA,11.4,F,Fenced
