Date,Site,Plot,Subplot,Quadrat,Spp_name,Number,Grazing_value,DPM Height,KgDM,Grazing activity,Quadrat under canopy,Biomass intensity,Dung presence,Longest_grass(m),Fencing,Treatment,
15/04/2025,E,3,Z4,4,Heteropogon contortus,3,,2.5,850,N,Y,1.5,N,0.2,Unfenced,TF,
15/04/2025,E,3,Z4,4,Aristida adscensionis,3,,0,0,,,,,,Unfenced,TF,
15/04/2025,E,3,Z4,4,,,,0,0,,,,,,Unfenced,TF,
15/04/2025,E,3,Z4,4,,,,0,0,,,,,,Unfenced,TF,
15/04/2025,E,3,Z4,5,Heteropogon contortus,3,,2.2,808,N,Y,2.5,N,0.3,Unfenced,TF,
15/04/2025,E,3,Z4,5,Eragrostis viscosa,4,,2.4,836,,,,,,Unfenced,TF,
15/04/2025,E,3,Z4,5,Eragrostis gummiflua,11,,2.1,794,,,,,,Unfenced,TF,
15/04/2025,E,3,Z4,5,,,,2.8,892,,,,,,Unfenced,TF,
15/04/2025,E,3,Z4,1,Panicum maximum,3,,3.1,934,N,Y,3,N,1.3,Unfenced,TF,
15/04/2025,E,3,Z4,1,Cymbopogon nardus,3,,3,920,,,,,,Unfenced,TF,
15/04/2025,E,3,Z4,1,Brachiaria nigropedata,4,,4.4,1116,,,,,,Unfenced,TF,
15/04/2025,E,3,Z4,1,,,,4.5,1130,,,,,,Unfenced,TF,
15/04/2025,E,3,Z2,3,,0,,0,0,N,Y,0,N,0,Unfenced,TF,
15/04/2025,E,3,Z2,3,,0,,0,0,,,,,,Unfenced,TF,
15/04/2025,E,3,Z2,3,,0,,0,0,,,,,,Unfenced,TF,
15/04/2025,E,3,Z2,3,,0,,0,0,,,,,,Unfenced,TF,
15/04/2025,E,3,Z2,2,Diheteropogon anplactence,2,,3.1,934,N,Y,2.5,N,1,Unfenced,TF,
15/04/2025,E,3,Z2,2,Panicum maximum,3,,3.5,990,,,,,,Unfenced,TF,
15/04/2025,E,3,Z2,2,,,,4.8,1172,,,,,,Unfenced,TF,
15/04/2025,E,3,Z2,2,,,,3.1,934,,,,,,Unfenced,TF,
15/04/2025,E,3,Z2,5,Heteropogon contortus,3,,8.1,1634,N,Y,1.5,N,0.25,Unfenced,TF,
15/04/2025,E,3,Z2,5,Brachiaria nigropedata,2,,4.9,1186,,,,,,Unfenced,TF,
15/04/2025,E,3,Z2,5,Eragrostis gummiflua,2,,4.2,1088,,,,,,Unfenced,TF,
15/04/2025,E,3,Z2,5,Eragrostis viscosa,3,,0,0,,,,,,Unfenced,TF,
15/04/2025,E,3,Z2,4,Enteropogon macrostachyus,3,,23,3720,N,Y,2.5,N,0.9,Unfenced,TF,
15/04/2025,E,3,Z2,4,Digitaria erianthra,1,,13.5,2390,,,,,,Unfenced,TF,
15/04/2025,E,3,Z2,4,Heteropogon contortus,1,,10.2,1928,,,,,,Unfenced,TF,
15/04/2025,E,3,Z2,4,,,,0,0,,,,,,Unfenced,TF,
15/04/2025,E,3,Z2,1,Eragrostis curvula,5,,2.6,864,N,N,1,N,0.45,Unfenced,TF,
15/04/2025,E,3,Z2,1,Brachiaria nigropedata,2,,2.1,794,,,,,,Unfenced,TF,
15/04/2025,E,3,Z2,1,,,,2.1,794,,,,,,Unfenced,TF,
15/04/2025,E,3,Z2,1,,,,2.1,794,,,,,,Unfenced,TF,
15/04/2025,E,2,Z3,2,Aristida diffusa,1,,7,1480,N,N,2.5,N,0.45,Fenced,TF,
15/04/2025,E,2,Z3,2,Eragrostis rigidior,3,,1.4,696,,,,,,Fenced,TF,
15/04/2025,E,2,Z3,2,Panicum maximum,4,,1.5,710,,,,,,Fenced,TF,
15/04/2025,E,2,Z3,2,,,,1.8,752,,,,,,Fenced,TF,
15/04/2025,E,2,Z3,1,Heteropogon contortus,1,,2.7,878,N,Y,0.5,N,0.8,Fenced,TF,
15/04/2025,E,2,Z3,1,Panicum maximum,4,,3.4,976,,,,,,Fenced,TF,
15/04/2025,E,2,Z3,1,,,,0,0,,,,,,Fenced,TF,
15/04/2025,E,2,Z3,1,,,,0,0,,,,,,Fenced,TF,
15/04/2025,E,2,Z3,4,Eragrostis viscosa,4,,5.3,1242,N,N,3,N,0.45,Fenced,TF,
15/04/2025,E,2,Z3,4,Aristida adscensionis,1,,8.3,1662,,,,,,Fenced,TF,
15/04/2025,E,2,Z3,4,Panicum maximum,1,,10,1900,,,,,,Fenced,TF,
15/04/2025,E,2,Z3,4,,,,9.4,1816,,,,,,Fenced,TF,
15/04/2025,E,2,Z3,3,Panicum maximum,5,,6.9,1456,N,Y,3,N,1.1,Fenced,TF,
15/04/2025,E,2,Z3,3,,,,2.5,850,,,,,,Fenced,TF,
15/04/2025,E,2,Z3,3,,,,6.2,1386,,,,,,Fenced,TF,
15/04/2025,E,2,Z3,3,,,,2.5,850,,,,,,Fenced,TF,
15/04/2025,E,2,Z3,5,Enteropogon macrostachyus,5,,14.1,2474,N,Y,3,N,1.4,Fenced,TF,
15/04/2025,E,2,Z3,5,Panicum maximum,3,,14.4,2516,,,,,,Fenced,TF,
15/04/2025,E,2,Z3,5,,,,18.1,3034,,,,,,Fenced,TF,
15/04/2025,E,2,Z3,5,,,,19.8,3272,,,,,,Fenced,TF,
15/04/2025,E,2,Z1,2,Panicum maximum,1,,4.9,1186,N,Y,4,N,1.2,Fenced,TF,
15/04/2025,E,2,Z1,2,Enteropogon macrostachyus,3,,3.5,990,,,,,,Fenced,TF,
15/04/2025,E,2,Z1,2,Heteropogon contortus,2,,7.1,1494,,,,,,Fenced,TF,
15/04/2025,E,2,Z1,2,Eragrostis viscosa,2,,5.4,1256,,,,,,Fenced,TF,
15/04/2025,E,2,Z1,1,Panicum maximum,3,,4.6,1144,N,N,5,N,1.8,Fenced,TF,
15/04/2025,E,2,Z1,1,,,,16.8,2852,,,,,,Fenced,TF,
15/04/2025,E,2,Z1,1,,,,12.4,2236,,,,,,Fenced,TF,
15/04/2025,E,2,Z1,1,,,,9.7,1858,,,,,,Fenced,TF,
15/04/2025,E,2,Z1,5,Panicum maximum,2,,19.1,3174,N,Y,4,N,1.6,Fenced,TF,
15/04/2025,E,2,Z1,5,Enteropogon macrostachyus,3,,14.7,2558,,,,,,Fenced,TF,
15/04/2025,E,2,Z1,5,Eragrostis viscosa,4,,11.6,2124,,,,,,Fenced,TF,
15/04/2025,E,2,Z1,5,,,,11.6,2124,,,,,,Fenced,TF,
15/04/2025,E,2,Z1,4,Panicum maximum,13,,7.3,1522,N,N,4.5,N,0.7,Fenced,TF,
15/04/2025,E,2,Z1,4,Eragrostis curvula,5,,5.6,1284,,,,,,Fenced,TF,
15/04/2025,E,2,Z1,4,,,,5.3,1242,,,,,,Fenced,TF,
15/04/2025,E,2,Z1,4,,,,6.1,1354,,,,,,Fenced,TF,
15/04/2025,E,2,Z1,3,Panicum maximum,3,,5.4,1256,N,N,4,N,1,Fenced,TF,
15/04/2025,E,2,Z1,3,Eragrostis curvula,4,,5.3,1242,,,,,,Fenced,TF,
15/04/2025,E,2,Z1,3,Chloris virgata,3,,23.7,3818,,,,,,Fenced,TF,
15/04/2025,E,2,Z1,3,,,,18.9,3146,,,,,,Fenced,TF,
15/04/2025,E,2,Z4,2,Enteropogon macrostachyus,3,,3.4,976,N,Y,3,N,0.45,Unfenced,TF,
15/04/2025,E,2,Z4,2,Eragrostis rigidior,4,,2.6,864,,,,,,Unfenced,TF,
15/04/2025,E,2,Z4,2,Brachiaria nigropedata,1,,5,1200,,,,,,Unfenced,TF,
15/04/2025,E,2,Z4,2,,,,4.5,1130,,,,,,Unfenced,TF,
15/04/2025,E,2,Z4,5,Heteropogon contortus,4,,2.3,822,N,N,4,N,1,Unfenced,TF,
15/04/2025,E,2,Z4,5,Cymbopogon excavatus,1,,5.2,1228,,,,,,Unfenced,TF,
15/04/2025,E,2,Z4,5,Eragrostis gummiflua,4,,4.2,1058,,,,,,Unfenced,TF,
15/04/2025,E,2,Z4,5,,,,4.4,1116,,,,,,Unfenced,TF,
15/04/2025,E,2,Z4,3,Panicum maximum,3,,6,1340,N,N,4.5,N,1,Unfenced,TF,
15/04/2025,E,2,Z4,3,Heteropogon contortus,5,,11.9,2166,,,,,,Unfenced,TF,
15/04/2025,E,2,Z4,3,Enteropogon macrostachyus,1,,10.3,1942,,,,,,Unfenced,TF,
15/04/2025,E,2,Z4,3,Setaria incressata,2,,11.9,2166,,,,,,Unfenced,TF,
15/04/2025,E,2,Z4,4,Eragrostis rigidior,1,,4,1060,N,N,3,N,1,Unfenced,TF,
15/04/2025,E,2,Z4,4,Heteropogon contortus,2,,3.5,990,,,,,,Unfenced,TF,
15/04/2025,E,2,Z4,4,Panicum maximum,3,,3.4,976,,,,,,Unfenced,TF,
15/04/2025,E,2,Z4,4,,,,3.8,1032,,,,,,Unfenced,TF,
15/04/2025,E,2,Z4,1,Enteropogon macrostachyus,6,,13.3,2362,N,Y,5,N,1.1,Unfenced,TF,
15/04/2025,E,2,Z4,1,Heteropogon contortus,3,,10.7,1998,,,,,,Unfenced,TF,
15/04/2025,E,2,Z4,1,Panicum maximum,3,,10,1900,,,,,,Unfenced,TF,
15/04/2025,E,2,Z4,1,,,,12.4,2236,,,,,,Unfenced,TF,
15/04/2025,E,2,Z2,3,Heteropogon contortus,2,,11.9,2166,N,Y,4.5,Y,1.1,Unfenced,TF,
15/04/2025,E,2,Z2,3,Diheteropogon anplactence,2,,11.5,2110,,,,,,Unfenced,TF,
15/04/2025,E,2,Z2,3,,,,8.5,1690,,,,,,Unfenced,TF,
15/04/2025,E,2,Z2,3,,,,9.4,1816,,,,,,Unfenced,TF,
15/04/2025,E,2,Z2,4,Enteropogon macrostachyus,6,,23.3,3762,N,Y,4,N,1.1,Unfenced,TF,
15/04/2025,E,2,Z2,4,Heteropogon contortus,1,,17.2,2908,,,,,,Unfenced,TF,
15/04/2025,E,2,Z2,4,,,,14.7,2558,,,,,,Unfenced,TF,
15/04/2025,E,2,Z2,4,,,,13.7,2418,,,,,,Unfenced,TF,
15/04/2025,E,2,Z2,5,Heteropogon contortus,5,,3.3,962,N,Y,2,N,1,Unfenced,TF,
15/04/2025,E,2,Z2,5,Eragrostis curvula,2,,2.9,906,,,,,,Unfenced,TF,
15/04/2025,E,2,Z2,5,,,,2.4,836,,,,,,Unfenced,TF,
15/04/2025,E,2,Z2,5,,,,3.8,1032,,,,,,Unfenced,TF,
15/04/2025,E,2,Z2,1,Panicum maximum,5,,2,780,N,N,3.5,Y,0.65,Unfenced,TF,
15/04/2025,E,2,Z2,1,Enteropogon macrostachyus,2,,2.8,892,,,,,,Unfenced,TF,
15/04/2025,E,2,Z2,1,Brachiaria brizantha,1,,6.3,1382,,,,,,Unfenced,TF,
15/04/2025,E,2,Z2,1,,,,7,1480,,,,,,Unfenced,TF,
15/04/2025,E,2,Z2,2,Panicum maximum,1,,2.6,864,N,Y,2,N,1,Unfenced,TF,
15/04/2025,E,2,Z2,2,Aristida adscensionis,1,,5.6,1284,,,,,,Unfenced,TF,
15/04/2025,E,2,Z2,2,Enteropogon macrostachyus,1,,2.9,906,,,,,,Unfenced,TF,
15/04/2025,E,2,Z2,2,,,,4.6,1144,,,,,,Unfenced,TF,
24/04/2025,C,1,Z2,4,,,,4.5,1130,,,,,,Fenced,C,
24/04/2025,C,1,Z2,4,,,,3.6,1004,,,,,,Fenced,C,
24/04/2025,C,1,Z2,4,,,,3.6,1004,,,,,,Fenced,C,
24/04/2025,C,1,Z1,3,Brachiaria nigropedata,1,,5.2,1228,N,Y,1,N,1.3,Fenced,C,
24/04/2025,C,1,Z1,3,Panicum maximum,1,,5.2,1228,,,,,,Fenced,C,
24/04/2025,C,1,Z1,3,,,,4.8,1172,,,,,,Fenced,C,
24/04/2025,C,1,Z1,3,,,,5.2,1228,,,,,,Fenced,C,
24/04/2025,C,1,Z1,5,Pogonarthria squarrosa ,15,,1.7,738,N,Y,1,Y,0.15,Fenced,C,
24/04/2025,C,1,Z1,5,,,,1.7,738,,,,,,Fenced,C,
24/04/2025,C,1,Z1,5,,,,1.7,738,,,,,,Fenced,C,
24/04/2025,C,1,Z1,5,,,,1.7,738,,,,,,Fenced,C,
24/04/2025,C,1,Z1,2,Pogonarthria squarrosa ,4,,16.3,2782,N,Y,4,N,1,Fenced,C,
24/04/2025,C,1,Z1,2,Digitaria erianthra,6,,13.1,2334,,,,,,Fenced,C,
24/04/2025,C,1,Z1,2,,,,10.8,2012,,,,,,Fenced,C,
24/04/2025,C,1,Z1,2,,,,9.4,1330,,,,,,Fenced,C,
24/04/2025,C,1,Z1,1,Setaria incressata,1,,6.8,1352,N,Y,2,N,1,Fenced,C,
24/04/2025,C,1,Z1,1,Digitaria erianthra,1,,6,1340,,,,,,Fenced,C,
24/04/2025,C,1,Z1,1,Pogonarthria squarrosa ,5,,5,1200,,,,,,Fenced,C,
24/04/2025,C,1,Z1,1,Heteropogon contortus,2,,4.7,1158,,,,,,Fenced,C,
24/04/2025,C,1,Z1,4,Setaria incressata,6,,4,1186,N,Y,3,N,1,Fenced,C,
24/04/2025,C,1,Z1,4,Melinis repens,1,,5.3,1242,,,,,,Fenced,C,
24/04/2025,C,1,Z1,4,Heteropogon contortus,2,,4.5,1130,,,,,,Fenced,C,
24/04/2025,C,1,Z1,4,,,,5.2,1228,,,,,,Fenced,C,
24/04/2025,C,1,Z3,2,Aristida adscensionis,1,,4.3,1102,N,Y,2,N,1.2,Unfenced,C,
24/04/2025,C,1,Z3,2,Digitaria erianthra,1,,4.2,1088,,,,,,Unfenced,C,
24/04/2025,C,1,Z3,2,Pogonarthria squarrosa ,3,,4.2,1088,,,,,,Unfenced,C,
24/04/2025,C,1,Z3,2,Heteropogon contortus,2,,4.7,1158,,,,,,Unfenced,C,
24/04/2025,C,1,Z3,5,Setaria incressata,3,,2.2,808,N,Y,1,N,0.15,Unfenced,C,
24/04/2025,C,1,Z3,5,Eragrostis gummiflua,1,,2.2,808,,,,,,Unfenced,C,
24/04/2025,C,1,Z3,5,,,,2.2,808,,,,,,Unfenced,C,
24/04/2025,C,1,Z3,5,,,,0,0,,,,,,Unfenced,C,
24/04/2025,C,1,Z3,3,Heteropogon contortus,3,,5.2,1228,N,Y,4,N,1.5,Unfenced,C,
24/04/2025,C,1,Z3,3,Setaria incressata,4,,6.5,1410,,,,,,Unfenced,C,
24/04/2025,C,1,Z3,3,Digitaria velutina,4,,6.7,1438,,,,,,Unfenced,C,
24/04/2025,C,1,Z3,3,,,,6.7,1438,,,,,,Unfenced,C,
24/04/2025,C,1,Z3,4,Digitaria erianthra,5,,2.7,878,N,Y,3.5,N,1,Unfenced,C,
24/04/2025,C,1,Z3,4,Panicum maximum,1,,3.5,990,,,,,,Unfenced,C,
24/04/2025,C,1,Z3,4,Eragrostis gummiflua,2,,3.5,990,,,,,,Unfenced,C,
24/04/2025,C,1,Z3,4,Pogonarthria squarrosa ,2,,3.3,962,,,,,,Unfenced,C,
24/04/2025,C,1,Z3,4,Setaria incressata,2,,,,,,,,,Unfenced,C,
24/04/2025,C,1,Z1,1,Aristida adscensionis,3,,1.8,752,N,Y,1.5,N,0.6,Unfenced,C,
24/04/2025,C,1,Z1,1,Setaria incressata,2,,1.8,,,,,,,Unfenced,C,
24/04/2025,C,1,Z1,1,,,,1.8,,,,,,,Unfenced,C,
24/04/2025,C,1,Z1,1,,,,2.2,808,,,,,,Unfenced,C,
24/04/2025,C,1,Z4,2,Setaria incressata,4,,3.8,1032,N,Y,4,N,1.1,Unfenced,C,
24/04/2025,C,1,Z4,2,Digitaria erianthra,1,,3.7,1018,,,,,,Unfenced,C,
24/04/2025,C,1,Z4,2,,,,3.6,1004,,,,,,Unfenced,C,
24/04/2025,C,1,Z4,2,,,,5.4,1256,,,,,,Unfenced,C,
24/04/2025,C,1,Z4,5,Aristida adscensionis,6,,4.7,1158,N,Y,3.5,Y,1.2,Unfenced,C,
24/04/2025,C,1,Z4,5,Setaria incressata,2,,4.4,1116,,,,,,Unfenced,C,
24/04/2025,C,1,Z4,5,Eragrostis gummiflua,2,,4,1060,,,,,,Unfenced,C,
24/04/2025,C,1,Z4,5,Pogonarthria squarrosa ,8,,3.8,1032,,,,,,Unfenced,C,
24/04/2025,C,1,Z4,3,Heteropogon contortus,2,,5.8,,N,Y,2,Y,1.4,Unfenced,C,
24/04/2025,C,1,Z4,3,Digitaria erianthra,3,,2.7,,,,,,,Unfenced,C,
24/04/2025,C,1,Z4,3,,,,4.5,,,,,,,Unfenced,C,
24/04/2025,C,1,Z4,3,,,,4.5,,,,,,,Unfenced,C,
24/04/2025,C,1,Z4,4,Panicum maximum,3,,8.6,,N,Y,2.5,N,1.6,Unfenced,C,
24/04/2025,C,1,Z4,4,Heteropogon contortus,3,,7.8,,,,,,,Unfenced,C,
24/04/2025,C,1,Z4,4,,,,8,,,,,,,Unfenced,C,
24/04/2025,C,1,Z4,4,,,,9.8,,,,,,,Unfenced,C,
24/04/2025,C,1,Z4,1,Panicum maximum,1,,2.4,,N,Y,1.5,N,0.7,Unfenced,C,
24/04/2025,C,1,Z4,1,Aristida adscensionis,2,,2.5,,,,,,,Unfenced,C,
24/04/2025,C,1,Z4,1,Digitaria erianthra,1,,0,,,,,,,Unfenced,C,
24/04/2025,C,1,Z4,1,Setaria incressata,5,,2.5,,,,,,,Unfenced,C,
11/04/2025,D,1,Z2,1,Eragrostis viscosa,8,,3.1,934,N,N,7,N,0.5,Unfenced,C,
11/04/2025,D,1,Z2,1,Chloris virgata,7,,4.8,1172,,,,,,Unfenced,C,
11/04/2025,D,1,Z2,1,Eragrostis rigidior,6,,4.6,1144,,,,,,Unfenced,C,
11/04/2025,D,1,Z2,1,Digitaria erianthra,7,,4.8,1172,,,,,,Unfenced,C,
11/04/2025,D,1,Z2,2,Eragrostis superba,3,,9.7,1858,N,Y,6,N,1.1,Unfenced,C,
11/04/2025,D,1,Z2,2,Enteropogon macrostachyus,2,,18.6,3104,,,,,,Unfenced,C,
11/04/2025,D,1,Z2,2,Brachiaria brizantha,3,,16.6,2824,,,,,,Unfenced,C,
11/04/2025,D,1,Z2,2,Setaria incressata,6,,14.3,2502,,,,,,Unfenced,C,
11/04/2025,D,1,Z2,4,Enteropogon macrostachyus,10,,11.8,2152,N,Y,3,N,0.6,Unfenced,C,
11/04/2025,D,1,Z2,4,Brachiaria brizantha,2,,10.9,2026,,,,,,Unfenced,C,
11/04/2025,D,1,Z2,4,Chloris virgata,4,,10.6,1984,,,,,,Unfenced,C,
11/04/2025,D,1,Z2,4,,,,9.8,1872,,,,,,Unfenced,C,
11/04/2025,D,1,Z2,3,Brachiaria brizantha,10,,12.5,2250,N,N,8.5,N,1.1,Unfenced,C,
11/04/2025,D,1,Z2,3,Setaria incressata,5,,9.3,1802,,,,,,Unfenced,C,
11/04/2025,D,1,Z2,3,Panicum maximum,4,,7.2,1508,,,,,,Unfenced,C,
11/04/2025,D,1,Z2,3,Chloris virgata,1,,9.4,1816,,,,,,Unfenced,C,
11/04/2025,D,1,Z2,5,Themeda triandra,4,,9,1760,N,Y,8,N,1,Unfenced,C,
11/04/2025,D,1,Z2,5,Heteropogon contortus,2,,9.8,1872,,,,,,Unfenced,C,
16/04/2025,E,5,Z3,2,Eragrostis rigidior,1,,3.5,990,N,N,4.5,N,1.1,Fenced,THF,
16/04/2025,E,5,Z3,2,Digitaria erianthra,1,,4.2,1088,,,,,,Fenced,THF,
16/04/2025,E,5,Z3,2,Diheteropogon anplactence,3,,4.2,1088,,,,,,Fenced,THF,
16/04/2025,E,5,Z3,2,Eragrostis viscosa,1,,4.1,1074,,,,,,Fenced,THF,
16/04/2025,E,5,Z3,3,Heteropogon contortus,5,,6.8,1452,N,Y,3,N,1,Fenced,THF,
16/04/2025,E,5,Z3,3,Brachiaria brizantha,1,,4.7,1158,,,,,,Fenced,THF,
16/04/2025,E,5,Z3,3,,,,3.9,1046,,,,,,Fenced,THF,
16/04/2025,E,5,Z3,3,,,,3.5,990,,,,,,Fenced,THF,
16/04/2025,E,5,Z3,5,Eragrostis viscosa,3,,0,0,N,Y,1,N,0.15,Fenced,THF,
16/04/2025,E,5,Z3,5,,,,0,0,,,,,,Fenced,THF,
16/04/2025,E,5,Z3,5,,,,2.3,822,,,,,,Fenced,THF,
16/04/2025,E,5,Z3,5,,,,2.6,864,,,,,,Fenced,THF,
16/04/2025,E,5,Z3,1,Themeda triandra,1,,3.2,948,N,Y,6,N,1.3,Fenced,THF,
16/04/2025,E,5,Z3,1,Digitaria erianthra,6,,6.3,1382,,,,,,Fenced,THF,
16/04/2025,E,5,Z3,1,Brachiaria brizantha,2,,8.7,1718,,,,,,Fenced,THF,
16/04/2025,E,5,Z3,1,Eragrostis gummiflua,7,,9.6,1844,,,,,,Fenced,THF,
16/04/2025,E,5,Z3,4,Enteropogon macrostachyus,4,,4.6,1144,N,Y,2.5,N,0.6,Fenced,THF,
16/04/2025,E,5,Z3,4,Heteropogon contortus,4,,3.2,948,,,,,,Fenced,THF,
16/04/2025,E,5,Z3,4,Eragrostis viscosa,6,,6.6,1424,,,,,,Fenced,THF,
16/04/2025,E,5,Z3,4,Aristida adscensionis,2,,5.6,1284,,,,,,Fenced,THF,
16/04/2025,E,5,Z1,2,Digitaria erianthra,10,,6,1340,N,N,5.5,N,1,Fenced,THF,
16/04/2025,E,5,Z1,2,Pogonarthria squarrosa ,3,,7.1,1494,,,,,,Fenced,THF,
16/04/2025,E,5,Z1,2,Panicum maximum,3,,7.3,1522,,,,,,Fenced,THF,
16/04/2025,E,5,Z1,2,Heteropogon contortus,2,,10.1,1914,,,,,,Fenced,THF,
16/04/2025,E,5,Z1,2,Eragrostis gummiflua,5,,,,,,,,,Fenced,THF,
16/04/2025,E,5,Z1,1,Cymbopogon excavatus,2,,26.2,4168,N,N,6,N,1,Fenced,THF,
16/04/2025,E,5,Z1,1,Eragrostis rigidior,1,,23.9,3846,,,,,,Fenced,THF,
16/04/2025,E,5,Z1,1,Heteropogon contortus,4,,19.8,3272,,,,,,Fenced,THF,
16/04/2025,E,5,Z1,1,Panicum maximum,1,,17.3,2922,,,,,,Fenced,THF,
16/04/2025,E,5,Z1,1,Brachiaria brizantha,2,,,,,,,,,Fenced,THF,
16/04/2025,E,5,Z1,4,Heteropogon contortus,3,,4.4,1116,N,N,4.5,N,1.3,Fenced,THF,
16/04/2025,E,5,Z1,4,Digitaria erianthra,4,,6,1840,,,,,,Fenced,THF,
16/04/2025,E,5,Z1,4,Aristida adscensionis,4,,9.2,1788,,,,,,Fenced,THF,
16/04/2025,E,5,Z1,4,Eragrostis gummiflua,4,,8,1620,,,,,,Fenced,THF,
16/04/2025,E,5,Z1,5,Heteropogon contortus,5,,3.9,1046,N,Y,5,N,1.3,Fenced,THF,
16/04/2025,E,5,Z1,5,Eragrostis rigidior,1,,14.4,2516,,,,,,Fenced,THF,
16/04/2025,E,5,Z1,5,Digitaria erianthra,1,,6.3,1382,,,,,,Fenced,THF,
16/04/2025,E,5,Z1,5,,,,9.6,1844,,,,,,Fenced,THF,
16/04/2025,E,5,Z1,3,Enteropogon macrostachyus,5,,6.1,1354,N,Y,3.5,N,1,Fenced,THF,
16/04/2025,E,5,Z1,3,,,,6.7,1438,,,,,,Fenced,THF,
16/04/2025,E,5,Z1,3,,,,5.5,1270,,,,,,Fenced,THF,
16/04/2025,E,5,Z1,3,,,,5.3,1242,,,,,,Fenced,THF,
16/04/2025,E,5,Z4,1,Heteropogon contortus,2,,6.1,1354,N,N,2,Y,1.1,Unfenced,THF,
16/04/2025,E,5,Z4,1,Themeda triandra,1,,5.5,1270,,,,,,Unfenced,THF,
16/04/2025,E,5,Z4,1,Enteropogon macrostachyus,1,,0,0,,,,,,Unfenced,THF,
16/04/2025,E,5,Z4,1,,,,6.4,1396,,,,,,Unfenced,THF,
16/04/2025,E,5,Z4,2,Brachiaria nigropedata,1,,7.6,1564,N,N,2,N,1.1,Unfenced,THF,
16/04/2025,E,5,Z4,2,Eragrostis superba,1,,8.4,1676,,,,,,Unfenced,THF,
16/04/2025,E,5,Z4,2,Pogonarthria squarrosa ,1,,7.4,1536,,,,,,Unfenced,THF,
16/04/2025,E,5,Z4,2,,,,6.5,1410,,,,,,Unfenced,THF,
16/04/2025,E,5,Z4,3,Enteropogon macrostachyus,2,,6.4,1396,N,Y,1,Y,0.7,Unfenced,THF,
16/04/2025,E,5,Z4,3,Brachiaria nigropedata,1,,0,0,,,,,,Unfenced,THF,
16/04/2025,E,5,Z4,3,Heteropogon contortus,2,,0,0,,,,,,Unfenced,THF,
16/04/2025,E,5,Z4,3,,,,13.7,2418,,,,,,Unfenced,THF,
16/04/2025,E,5,Z4,5,Enteropogon macrostachyus,5,,19.8,3272,N,Y,2,N,1.1,Unfenced,THF,
16/04/2025,E,5,Z4,5,Aristida adscensionis,1,,13.9,2446,,,,,,Unfenced,THF,
16/04/2025,E,5,Z4,5,,,,0,0,,,,,,Unfenced,THF,
16/04/2025,E,5,Z4,5,,,,2.7,878,,,,,,Unfenced,THF,
16/04/2025,E,5,Z4,4,Cymbopogon excavatus,9,,2.7,850,N,Y,4.5,N,1.3,Unfenced,THF,
16/04/2025,E,5,Z4,4,Heteropogon contortus,3,,8.7,1718,,,,,,Unfenced,THF,
16/04/2025,E,5,Z4,4,Brachiaria nigropedata,2,,10.7,1998,,,,,,Unfenced,THF,
16/04/2025,E,5,Z4,4,Sporobolus africanus,1,,10.3,1942,,,,,,Unfenced,THF,
16/04/2025,E,5,Z4,4,Digitaria erianthra,1,,,,,,,,,Unfenced,THF,
16/04/2025,E,5,Z2,3,Heteropogon contortus,3,,16.1,2754,N,N,3.5,N,1,Unfenced,THF,
16/04/2025,E,5,Z2,3,Brachiaria brizantha,3,,10.4,1956,,,,,,Unfenced,THF,
16/04/2025,E,5,Z2,3,,,,8.6,1704,,,,,,Unfenced,THF,
16/04/2025,E,5,Z2,3,,,,10.1,1914,,,,,,Unfenced,THF,
16/04/2025,E,5,Z2,5,Themeda triandra,1,,12.3,2222,N,Y,3,N,1.1,Unfenced,THF,
16/04/2025,E,5,Z2,5,Heteropogon contortus,7,,26,4140,,,,,,Unfenced,THF,
16/04/2025,E,5,Z2,5,,,,23.7,3818,,,,,,Unfenced,THF,
16/04/2025,E,5,Z2,5,,,,21.9,3566,,,,,,Unfenced,THF,
16/04/2025,E,5,Z2,4,Aristida congesta C,4,,5,1200,N,N,3,N,0.55,Unfenced,THF,
16/04/2025,E,5,Z2,4,Heteropogon contortus,2,,6.7,1438,,,,,,Unfenced,THF,
16/04/2025,E,5,Z2,4,Eragrostis rigidior,3,,9.6,1844,,,,,,Unfenced,THF,
16/04/2025,E,5,Z2,4,Enteropogon macrostachyus,5,,8.8,1732,,,,,,Unfenced,THF,
16/04/2025,E,5,Z2,1,Brachiaria brizantha,6,,39.2,5988,N,N,8,N,1.5,Unfenced,THF,
16/04/2025,E,5,Z2,1,Cymbopogon excavatus,2,,35.1,5414,,,,,,Unfenced,THF,
16/04/2025,E,5,Z2,1,Eragrostis superba,1,,8,1620,,,,,,Unfenced,THF,
16/04/2025,E,5,Z2,1,,,,39,5960,,,,,,Unfenced,THF,
16/04/2025,E,5,Z2,2,Heteropogon contortus,4,,4.3,1102,N,Y,1.5,N,0.6,Unfenced,THF,
16/04/2025,E,5,Z2,2,Enteropogon macrostachyus,2,,3,920,,,,,,Unfenced,THF,
16/04/2025,E,5,Z2,2,Cymbopogon excavatus,1,,3,920,,,,,,Unfenced,THF,
16/04/2025,E,5,Z2,2,,,,3.4,976,,,,,,Unfenced,THF,
11/04/2025,D,1,Z2,5,Panicum maximum,5,,10.6,1984,,,,,,Unfenced,C,
11/04/2025,D,1,Z2,5,Aristida adscensionis,4,,11.3,2082,,,,,,Unfenced,C,
